uf; sequencial_candidato; nome; sigla_partido
"BA";"50000000363";"IVANA BASTOS";"PSD"
"BA";"50000001169";"LOURIVAL GREGORIO";"PRTB"
"BA";"50000000095";"OLIVIA SANTANA";"PC do B"
"BA";"50000000096";"GIL";"PC do B"
"BA";"50000001173";"MESTRE NILDO MORGADO";"PTC"
"BA";"50000000102";"VAL RIBEIRO";"PC do B"
"BA";"50000000519";"GLEBÃO";"PV"
"BA";"50000000205";"JAZIEL";"PSB"
"BA";"50000001067";"IVANILDES VAZ";"PSB"
"BA";"50000000199";"CAPITAO TADEU";"PSB"
"BA";"50000000170";"ÉRICA BATISTA ASSIST. SOCIAL";"PP"
"BA";"50000000172";"DILEUZA";"PSD"
"BA";"50000000178";"LATINHA";"PSB"
"BA";"50000000179";"EMANOEL LIMA";"PSB"
"BA";"50000000180";"BETO TRIGO";"PSB"
"BA";"50000000182";"PROFESSOR BRUNO";"PSB"
"BA";"50000000094";"RUBENS FILHO";"PC do B"
"BA";"50000000189";"MARIA MENEZES";"PSB"
"BA";"50000000192";"FRANCI";"PSB"
"BA";"50000000388";"ROBINHO";"PP"
"BA";"50000000314";"CARLOS BRASILEIRO";"PT"
"BA";"50000000035";"PROFº DAMIÃO";"PSOL"
"BA";"50000000038";"EDUARDO CRUZ";"PSOL"
"BA";"50000000651";"BETO LELIS";"PMDB"
"BA";"50000000583";"NEEMIAS COSTA";"PHS"
"BA";"50000000050";"JHONATAS MONTEIRO";"PSOL"
"BA";"50000000965";"VALTER CERQUEIRA";"PEN"
"BA";"50000000431";"DILAIR FISIOTERAPEUTA";"PRP"
"BA";"50000000759";"ALAN CASTRO";"PTN"
"BA";"50000000346";"PAULO RANGEL";"PT"
"BA";"50000000779";"ELSON SOUZA";"PRB"
"BA";"50000000191";"OSCAR MARQUES";"PSB"
"BA";"50000000791";"MÁRIO LEAL";"PRB"
"BA";"50000000724";"TOM ARAÚJO";"DEM"
"BA";"50000000777";"ALDA JUSTINA";"PRB"
"BA";"50000000522";"NEGRA JAN";"PV"
"BA";"50000000535";"UZIEL BUENO";"PV"
"BA";"50000000564";"ALMIRO DOS SANTOS";"PTC"
"BA";"50000000578";"LEVI AMARAL";"PTC"
"BA";"50000000621";"GEDDEL VIEIRA LIMA";"PMDB"
"BA";"50000000629";"GERSON GABRIELLI";"DEM"
"BA";"50000000636";"PROFESSORA MAURINA";"DEM"
"BA";"50000000649";"KÁTIA BACELAR";"PROS"
"BA";"50000000824";"NEUZA TORRE";"DEM"
"BA";"50000000037";"JAIRO";"PSOL"
"BA";"50000000879";"CREUZA  PEREIRA";"PEN"
"BA";"50000000400";"SUZY DANTAS";"PSD"
"BA";"50000000793";"ZÉ NEGUINHO";"PRB"
"BA";"50000000901";"HERMES MACÊDO";"PEN"
"BA";"50000000410";"DUDU";"PT do B"
"BA";"50000000116";"FATIMA GOMES ALMEIDA";"PC do B"
"BA";"50000000066";"MARCIO FEITOSA";"PSOL"
"BA";"50000000977";"ANDERSON SANTANA";"DEM"
"BA";"50000000705";"ADRIANO SILVA LIMA";"DEM"
"BA";"50000000982";"EZEQUIAS AMBIENTALISTA";"PEN"
"BA";"50000000912";"MARIANA NUNO";"PEN"
"BA";"50000001080";"ELIENE TANAN";"PV"
"BA";"50000000930";"ALDO RABELO";"PEN"
"BA";"50000000950";"ANTONIO LISBOA";"PSB"
"BA";"50000000181";"MARCOS SANTANA";"PSB"
"BA";"50000000872";"LUIS PIMENTEL";"PRTB"
"BA";"50000000828";"NEUSA CASAES CIGANA";"DEM"
"BA";"50000000023";"EDISON WILLIAM";"PSOL"
"BA";"50000000247";"CONRADO";"PSL"
"BA";"50000000859";"IVAN ANDRADE JUNIOR";"PRTB"
"BA";"50000000735";"GIBAUT";"PROS"
"BA";"50000000487";"CARMEM MELHOR";"PSDC"
"BA";"50000000710";"FABIO SOUTO";"DEM"
"BA";"50000000540";"MISSIONARIO FLORISVALDO";"PTC"
"BA";"50000000923";"CLERIO MOURA";"PEN"
"BA";"50000000925";"JHONES BASTOS";"PEN"
"BA";"50000000748";"LEUR LOMANTO JR";"PMDB"
"BA";"50000000543";"LUIS PAULO";"PTC"
"BA";"50000000935";"PIU";"PEN"
"BA";"50000000938";"BAIXINHA";"PEN"
"BA";"50000000827";"GIL DA CAMURUJIPE";"PSDB"
"BA";"50000000799";"RADIALISTA LUAN LOPES";"SD"
"BA";"50000000946";"RITA";"PEN"
"BA";"50000000844";"MARCOS CARRILHO ROSA";"PPS"
"BA";"50000000668";"ADSON MUNIZ";"PRB"
"BA";"50000000683";"ERIVELTON SANTANA";"PSC"
"BA";"50000000686";"YNÁCIA SANTOS";"PSC"
"BA";"50000000813";"MARCOS BATISTA";"PSC"
"BA";"50000000818";"MIRA QUEIROZ";"PSC"
"BA";"50000001025";"GONÇALO BOA MORTE";"PHS"
"BA";"50000000909";"MANOEL LIMA";"PEN"
"BA";"50000000900";"ERIKA TELES";"PEN"
"BA";"50000000672";"MÁRCIO MARINHO";"PRB"
"BA";"50000000853";"LOURIVAL ARAUJO";"PRTB"
"BA";"50000000865";"J.P";"PRTB"
"BA";"50000000747";"HILDÉCIO MEIRELES";"PMDB"
"BA";"50000000299";"TENENTE JONAS BATISTA";"PTB"
"BA";"50000000667";"POPÓ";"PRB"
"BA";"50000000495";"PRÓ MARA";"PV"
"BA";"50000000065";"ZEM COSTA";"PSOL"
"BA";"50000000955";"BELL COM AMOR";"PEN"
"BA";"50000000744";"FLAVIO";"PMDB"
"BA";"50000000751";"GRAÇA PIMENTA";"PMDB"
"BA";"50000000058";"MÁRCIA PINHO";"PSOL"
"BA";"50000000515";"DR. FERNANDO";"PV"
"BA";"50000001074";"IRMÃ NETA";"PTC"
"BA";"50000001075";"TCHENY";"PTC"
"BA";"50000000696";"LUIZA COSTA";"DEM"
"BA";"50000000873";"COREA DA FARMACIA";"PRTB"
"BA";"50000000209";"CREUZA";"PSB"
"BA";"50000000305";"PEQUENO SALES";"PTB"
"BA";"50000000954";"KLAUDIO MARTINS";"PEN"
"BA";"50000000989";"ANTONIO DIAS";"PEN"
"BA";"50000000964";"PIU";"PEN"
"BA";"50000000344";"NEUSA CADORE";"PT"
"BA";"50000000877";"BETANIA DOS SANTOS";"PEN"
"BA";"50000001013";"ALBERT FERREIRA";"PEN"
"BA";"50000001119";"MAXIMO BISPO";"PRTB"
"BA";"50000000980";"FLAVIO FERREIRA";"PTC"
"BA";"50000001155";"LUCIANA FERREIRA";"PMDB"
"BA";"50000001165";"PRETTO";"PRTB"
"BA";"50000000138";"EMILIANO JOSÉ";"PT"
"BA";"50000001171";"LACY MARZA";"PRTB"
"BA";"50000000767";"JESUS GOES";"PTN"
"BA";"50000000007";"MARCOS MENDES";"PSOL"
"BA";"50000000062";"PAULA VIELMO";"PSOL"
"BA";"50000001149";"ANA ROSA";"PHS"
"BA";"50000000075";"REINALDO MARTINS";"PSOL"
"BA";"50000000080";"PROFº NEWTON JUNIOR";"PSOL"
"BA";"50000001115";"DERIS";"PRTB"
"BA";"50000000208";"LANDISVALTH";"PSB"
"BA";"50000000221";"JOSUE BARRETO";"PPL"
"BA";"50000000227";"MESSIAS BOAVENTURA";"PSB"
"BA";"50000000230";"AMADEUS";"PSL"
"BA";"50000000436";"CAZUMBA";"PT do B"
"BA";"50000000447";"ADALICE";"PRP"
"BA";"50000000460";"ANTONIO SINVAL";"PRP"
"BA";"50000000463";"PASTOR NELSON";"PRP"
"BA";"50000001071";"PAULA MARINHO";"PTC"
"BA";"50000000471";"SINVAL";"PPS"
"BA";"50000000480";"MARIA DEMETRIO";"PPS"
"BA";"50000000486";"KLEBER MORENO";"PSDC"
"BA";"50000000493";"SILVIO MOTA";"PSDC"
"BA";"50000000504";"WELITON SOARES";"PV"
"BA";"50000000666";"DELVACY BRANDÃO";"PSDB"
"BA";"50000000513";"DR. ELIAS NATAN";"PV"
"BA";"50000000516";"DRA. FLAVIA DO PV";"PV"
"BA";"50000000304";"MARLENE SOUZA";"PTB"
"BA";"50000000943";"PEU";"PEN"
"BA";"50000000331";"ZÉ PAULO";"PT"
"BA";"50000000261";"PROFESSOR MILTON";"PSB"
"BA";"50000001006";"LUCIA GUEDES";"PC do B"
"BA";"50000001064";"LENICE FERREIRA";"PT"
"BA";"50000000355";"WANDERSON PIMENTA";"PT"
"BA";"50000000361";"CLOVIS FERRAZ";"PSD"
"BA";"50000000005";"GIL DALTRO";"PSTU"
"BA";"50000000002";"ZÉ ROBERTO";"PSTU"
"BA";"50000000101";"NIVALDO DORIA NEGUINHO";"PC do B"
"BA";"50000000975";"DR. GERVÁSIO CAMPOS";"PSDB"
"BA";"50000000115";"SKY JUTAI";"PC do B"
"BA";"50000000128";"ODIOSVALDO VIGAS";"PDT"
"BA";"50000000241";"ANTHONY ALENCAR";"PSL"
"BA";"50000000953";"PROFº OSANÁ";"PSOL"
"BA";"50000000401";"RUI COSTA";"PT"
"BA";"50000000015";"KOCK FEREGUETI";"PSOL"
"BA";"50000000995";"LIBERATO";"PPS"
"BA";"50000000165";"CLÁUDIA XAVIER";"PP"
"BA";"50000000166";"JOÃO HONORATO";"PP"
"BA";"50000000167";"MÁRIO NEGROMONTE JR";"PP"
"BA";"50000000885";"IDALBA MARINS";"PEN"
"BA";"50000000902";"CEDRAZ";"PEN"
"BA";"50000000197";"AROLDO PINTO";"PSB"
"BA";"50000000742";"CRESO AMORIM";"PMDB"
"BA";"50000000028";"WALTER ALTINO";"PSOL"
"BA";"50000000036";"O GALO CEGO";"PSOL"
"BA";"50000000728";"EDEM NAPOLI GUIMARAES";"PSDB"
"BA";"50000000049";"HILTON COELHO";"PSOL"
"BA";"50000000052";"MARCOS MUSSE";"PSOL"
"BA";"50000001159";"SEZAR NAZARIO";"PSDC"
"BA";"50000000804";"KARLUCIA MACÊDO";"PMDB"
"BA";"50000000752";"MARIVALDA GUIMARÃES";"PMDB"
"BA";"50000001008";"GESSI NUNES";"PC do B"
"BA";"50000000541";"HILTON";"PTC"
"BA";"50000000558";"VANDA";"PTC"
"BA";"50000000566";"PAULO REGIS";"PTC"
"BA";"50000000569";"ANTÔNIO CARLOS";"PTC"
"BA";"50000000594";"CLAUDIO IRMÃO DO AXÉ";"PMN"
"BA";"50000000623";"ELIEL SANTANA";"PSC"
"BA";"50000000302";"DONA LUCIA";"PTB"
"BA";"50000001009";"STELLA PINTO";"PC do B"
"BA";"50000000404";"ABEL REBOUÇAS";"PDT"
"BA";"50000000408";"JOÃO RABELO";"PT do B"
"BA";"50000000415";"SARGENTO ABISOLON";"PT do B"
"BA";"50000000773";"MARCELO GUIMARÃES FILHO";"PHS"
"BA";"50000000803";"DR. MÁRIO NOGUEIRA";"SD"
"BA";"50000000108";"HENRIQUE CRISPIM";"PC do B"
"BA";"50000000882";"CORALINA MAGNA";"PEN"
"BA";"50000000910";"MARCELO EVANGELISTA";"PEN"
"BA";"50000000871";"MARIZE MENEZES";"PRTB"
"BA";"50000000399";"CORONEL";"PSD"
"BA";"50000000114";"ALADILCE";"PC do B"
"BA";"50000000758";"AILDA BORBA (DECA)";"PTN"
"BA";"50000000944";"RAQUEL SAMPAIO";"PEN"
"BA";"50000000707";"ELINALDO";"DEM"
"BA";"50000001062";"ROSA";"PMN"
"BA";"50000000831";"JARDEL REIS";"PTC"
"BA";"50000001070";"MARIA ANGELA";"PTC"
"BA";"50000000064";"EDINALDO CAPOTEIRO";"PSOL"
"BA";"50000001084";"MARIA ANGELA";"PTC"
"BA";"50000001086";"BERNA";"PTC"
"BA";"50000000100";"GILBERTO DO SINDICATO";"PC do B"
"BA";"50000000833";"PROFESSOR ÉRICO LIRA";"PTC"
"BA";"50000000851";"MARCIO GREICH";"PRTB"
"BA";"50000000009";"ANGELICA NUNES";"PSOL"
"BA";"50000000042";"JAMBEIRO";"PSOL"
"BA";"50000000764";"CARLOS GEILSON";"PTN"
"BA";"50000000934";"KLAUDIO MARTINS";"PEN"
"BA";"50000000525";"JOSEMAR SANTOS";"PV"
"BA";"50000000163";"TEREZA SILVA";"PR"
"BA";"50000000284";"JANÚBIA OLIVEIRA";"PDT"
"BA";"50000000390";"EDUARDO SALLES";"PP"
"BA";"50000001148";"EDILSON CARNEIRO";"PSC"
"BA";"50000000478";"JOSUE TELES";"PPS"
"BA";"50000000849";"VANILDO BISPO";"PRTB"
"BA";"50000000685";"NALDO MAGALHÃES";"PSC"
"BA";"50000000788";"BATISTA DA SORVETERIA";"PRB"
"BA";"50000000814";"ONDUMAR MARABA";"PSC"
"BA";"50000000809";"IRMÃ CÂNDIDA SOUZA";"PSC"
"BA";"50000000132";"AFONSO FLORENCE";"PT"
"BA";"50000000890";"ANA RAIMUNDA";"PEN"
"BA";"50000000369";"DRª. CECILIA";"PT"
"BA";"50000000875";"DAISY FRANCE";"PRTB"
"BA";"50000000949";"ADSON GOMES";"PEN"
"BA";"50000001178";"ANIZETE LABORDA";"PSD"
"BA";"50000001033";"LEILA CINTRA";"PTC"
"BA";"50000000432";"JANIO NATAL";"PRP"
"BA";"50000000983";"ANTONIO VALINHO";"PEN"
"BA";"50000000792";"PEDRO BATISTA DE ALMEIDA";"PRB"
"BA";"50000000283";"EUCLIDES FERNANDES";"PDT"
"BA";"50000001027";"DILZA DALTRO";"PHS"
"BA";"50000000467";"LUIZA GLAUCIA";"PPS"
"BA";"50000000802";"DUDA LEITE";"PSDB"
"BA";"50000000896";"CHARLES BAIANO";"PEN"
"BA";"50000000870";"PROFESSOR PAULINHO";"PRTB"
"BA";"50000000585";"TARCIZIO PIMENTA";"PHS"
"BA";"50000000140";"KIKO BARREIROS";"PT"
"BA";"50000000133";"ALICE PORTUGAL";"PC do B"
"BA";"50000001020";"SALDANHA";"PMN"
"BA";"50000001161";"REGINALDO DOS SANTOS";"PSDC"
"BA";"50000000184";"RODRIGO HITA";"PSB"
"BA";"50000000348";"ROGERIO COSTA";"PT"
"BA";"50000000176";"LIDICE DA MATA";"PSB"
"BA";"50000001077";"ADSON GOMES";"PEN"
"BA";"50000001121";"ELIZEU SIMOES";"PRTB"
"BA";"50000000967";"BAIXINHA";"PEN"
"BA";"50000000406";"CEL. MUSTAFA";"PT do B"
"BA";"50000000019";"ALANA FERREIRA";"PSOL"
"BA";"50000000861";"ADILSON BRANDAO";"PRTB"
"BA";"50000000915";"PRISCILA WANDERLEY";"PEN"
"BA";"50000000067";"PROFº OSANÁ";"PSOL"
"BA";"50000001151";"MARLY TORRES";"PHS"
"BA";"50000000077";"GILCATIVAR";"PSOL"
"BA";"50000000089";"PROFESSOR RUI";"PC do B"
"BA";"50000000207";"CARLOS FONSECA";"PSB"
"BA";"50000000732";"MARTA HELENA";"PSDB"
"BA";"50000000222";"SCHIRLEY PINHEIRO";"PPL"
"BA";"50000000223";"TONZE DA BAHIA";"PPL"
"BA";"50000001065";"ROSENILDA GOMES";"PV"
"BA";"50000000444";"CARLOS HENRIQUE";"PRP"
"BA";"50000000451";"JANDIRA RODRIGUES";"PRP"
"BA";"50000000472";"NEVES";"PPS"
"BA";"50000000477";"ICARO DIAS";"PPS"
"BA";"50000000663";"TICAR BRASIL";"PTN"
"BA";"50000000996";"GEORGINA ALVES";"PT"
"BA";"50000000506";"ALEXANDRE NASCIMENTO";"PV"
"BA";"50000000145";"CAETANO";"PT"
"BA";"50000000435";"RADIALISTA MARIO LUCIO";"PT do B"
"BA";"50000000291";"ROBERTO CARLOS";"PDT"
"BA";"50000000251";"PATRICIA SOARES";"PSL"
"BA";"50000000825";"JULIANA MEDRADO";"SD"
"BA";"50000000343";"MOYSES LEAL";"PT"
"BA";"50000001041";"GIL BORGES";"PSOL"
"BA";"50000001172";"PROTÁZIO (JOCA)";"PTC"
"BA";"50000001175";"MANOEL MACHADO";"PTC"
"BA";"50000000309";"TARINI SHIMOTORI";"PTB"
"BA";"50000000149";"VALMIR ASSUNÇÃO";"PT"
"BA";"50000000878";"ALINE MACIEL";"PEN"
"BA";"50000000034";"BE MAGALHÃES";"PSOL"
"BA";"50000000043";"EDVANIA";"PSOL"
"BA";"50000000059";"ISABELA ALMEIDA";"PSOL"
"BA";"50000000154";"JOSÉ NUNES";"PSD"
"BA";"50000000006";"RONALDO SANTOS";"PSOL"
"BA";"50000000899";"ERIKA CHUENEMANN";"PEN"
"BA";"50000000430";"MARTA ISOPOR";"PRP"
"BA";"50000000452";"PASTOR SANTANA";"PRP"
"BA";"50000000407";"ZIZINHO";"PT do B"
"BA";"50000000795";"DRª. SILVIA CERQUEIRA";"PRB"
"BA";"50000000520";"JADILSON FERREIRA";"PV"
"BA";"50000000527";"MARA SANDRA";"PV"
"BA";"50000000528";"MARCELL MORAES";"PV"
"BA";"50000000555";"JULIANA RAMOS";"PTC"
"BA";"50000000548";"MESSIAS APARECIDO";"PTC"
"BA";"50000000560";"CONCE GALO";"PTC"
"BA";"50000000565";"CICERO PIMENTEL";"PTC"
"BA";"50000000567";"AILTON TOMAZELLI";"PTC"
"BA";"50000000570";"KENAIDY AMORIM";"PTC"
"BA";"50000000650";"MAURICIO TRINDADE";"PROS"
"BA";"50000000656";"SAUL LOMANTO";"PMDB"
"BA";"50000000660";"SERRAVALLE";"PTN"
"BA";"50000000303";"GRAÇA DA CESTA";"PTB"
"BA";"50000000722";"SILVANA RIBEIRO";"DEM"
"BA";"50000000372";"MIRALVA MOITINHO";"PT"
"BA";"50000000376";"GILBERTO BRITO";"PR"
"BA";"50000000377";"JÓÓ FARIAS";"PR"
"BA";"50000000278";"CARLOS O AMIGO";"PDT"
"BA";"50000000987";"ANTONIO CARVALHO TOZINHO";"PEN"
"BA";"50000000135";"DANIEL ALMEIDA";"PC do B"
"BA";"50000000393";"KARINE LEÃO";"PP"
"BA";"50000000394";"LUIZ AUGUSTO";"PP"
"BA";"50000000395";"MICHELE SÁ";"PP"
"BA";"50000000402";"JOÃO LEÃO";"PP"
"BA";"50000000973";"JOÃO EVANGELISTA";"PTC"
"BA";"50000000741";"CARLINHOS SOBRAL";"PMDB"
"BA";"50000000590";"JOSÉ CARLOS REITOR";"PMN"
"BA";"50000000187";"FABIOLA MANSUR";"PSB"
"BA";"50000000312";"ANGELO ALMEIDA";"PT"
"BA";"50000000379";"PETELEKO";"PR"
"BA";"50000000500";"MARCELO BOTELHO";"PV"
"BA";"50000000805";"ROBERTO TORRES";"SD"
"BA";"50000000311";"TIZIU";"PT"
"BA";"50000000370";"ERLITA DE FREITAS";"PT"
"BA";"50000000739";"AMANDA MEIRELES";"PMDB"
"BA";"50000000889";"ANA MARIA RANGEL";"PEN"
"BA";"50000000876";"MILTON GRAMACHO";"PRTB"
"BA";"50000001085";"DORA";"PTC"
"BA";"50000000993";"RAILDO SOARES";"PEN"
"BA";"50000001120";"ANTENOR LEAL";"PRTB"
"BA";"50000001150";"ADILSON NOGUEIRA";"PHS"
"BA";"50000000768";"JORGE ANTONIO";"PTN"
"BA";"50000000761";"ALEX LIMA";"PTN"
"BA";"50000000289";"LIVÍNIA FLOR";"PDT"
"BA";"50000000362";"GILMAR OLIVEIRA";"PSD"
"BA";"50000000939";"HUGO ROCHA";"PEN"
"BA";"50000000673";"LUIZ ARGOLO";"SD"
"BA";"50000000678";"ELYDIR VITÓRIA";"PHS"
"BA";"50000000687";"LULU";"PSC"
"BA";"50000000689";"ROSE KATIANI";"PSC"
"BA";"50000000704";"YURI NEVES PC";"DEM"
"BA";"50000000798";"MILITÃO DOURADO";"PRB"
"BA";"50000000817";"PASTOR VALDEMAR";"PSC"
"BA";"50000000224";"WANDO MOREIRA";"PPL"
"BA";"50000001012";"ANDRE CARVALHO";"PEN"
"BA";"50000000808";"CHARLES GUSMÃO";"PSC"
"BA";"50000001224";"ZEZILDA";"PEN"
"BA";"50000001028";"MARIVALDO DO FLAMENGO";"PHS"
"BA";"50000000888";"ANA CLAUDIA ALMEIDA";"PEN"
"BA";"50000000345";"ORLANDINHO";"PT"
"BA";"50000000850";"TENENTE EVERTON";"PRTB"
"BA";"50000000272";"MARCIA NOVAIS";"PSB"
"BA";"50000000419";"OSMAR TORRES";"PT do B"
"BA";"50000000072";"SELMA";"PSOL"
"BA";"50000000352";"PROFESSOR VALDECI";"PT"
"BA";"50000000211";"JORGE CAMPEÃO";"PSB"
"BA";"50000000076";"MARIA ELIENE";"PSOL"
"BA";"50000001078";"HAMILTON SANTANA";"PSC"
"BA";"50000000897";"NEL EMANOEL COSTA";"PEN"
"BA";"50000000700";"JAILDA DA SAÚDE";"PTN"
"BA";"50000000275";"ALECCIENE";"PSB"
"BA";"50000000502";"ROBSON PASSOS";"PV"
"BA";"50000001111";"RAIMUNDO";"PEN"
"BA";"50000001122";"JO";"PRTB"
"BA";"50000000236";"NEGA BILOZA";"PSL"
"BA";"50000000654";"LUCIMARA";"PMDB"
"BA";"50000001203";"KARLA SEPULVEDA";"PPS"
"BA";"50000000455";"HOMEM DE DEUS EDMILSON BARBOSA";"PRP"
"BA";"50000000255";"THIAGO SIMÕES";"PSL"
"BA";"50000001005";"MARIA ELENA";"PT"
"BA";"50000000960";"PATRICIA";"PEN"
"BA";"50000001117";"CABO MARCIO";"PRTB"
"BA";"50000000497";"IRENE ROSA";"PV"
"BA";"50000001225";"MARIANA NUNO";"PEN"
"BA";"50000000639";"IMBASSAHY";"PSDB"
"BA";"50000001112";"HELP FASHION";"PEN"
"BA";"50000000933";"CARLOS  HENRIQUE";"PEN"
"BA";"50000001109";"NELMA ARTESÃ";"PEN"
"BA";"50000001244";"ONDUMAR JUNIOR";"PSC"
"BA";"50000001114";"IRMAO CARLOS";"PEN"
"BR";"280000000065";"PASTOR EVERALDO";"PSC"
"BR";"280000000022";"CEL. JOSÉ ALVES";"PRTB"
"BR";"280000000123";"BETO ALBUQUERQUE";"PSB"
"BR";"280000000085";"AÉCIO NEVES";"PSDB"
"BR";"280000000067";"EYMAEL";"PSDC"
"BR";"280000000083";"DILMA";"PT"
"BR";"280000000066";"LEONARDO GADELHA";"PSC"
"BR";"280000000084";"MICHEL TEMER";"PMDB"
"BR";"280000000064";"MARINA SILVA";"PSB"
"BR";"280000000044";"JORGE PAZ";"PSOL"
"BR";"280000000041";"MAURO IASI";"PCB"
"BR";"280000000084";"MICHEL TEMER";"PMDB"
"BR";"280000000021";"LEVY FIDELIX";"PRTB"
"BR";"280000000082";"RICARDO MACHADO";"PCO"
"BR";"280000000061";"EDUARDO JORGE";"PV"
"BR";"280000000085";"AÉCIO NEVES";"PSDB"
"BR";"280000000062";"CÉLIA SACRAMENTO";"PV"
"BR";"280000000002";"CLAUDIA DURANS";"PSTU"
"BR";"280000000042";"SOFIA MANZANO";"PCB"
"BR";"280000000086";"ALOYSIO NUNES FERREIRA";"PSDB"
"BR";"280000000081";"RUI COSTA PIMENTA";"PCO"
"BR";"280000000068";"ROBERTO LOPES";"PSDC"
"BR";"280000000063";"EDUARDO CAMPOS";"PSB"
"BR";"280000000121";"MARINA SILVA";"PSB"
"BR";"280000000086";"ALOYSIO NUNES FERREIRA";"PSDB"
"BR";"280000000083";"DILMA";"PT"
"BR";"280000000043";"LUCIANA GENRO";"PSOL"
"BR";"280000000001";"ZÉ MARIA";"PSTU"
"CE";"60000000055";"LEA";"PSC"
"CE";"60000000057";"WELLINGTON SABOIA";"PSC"
"CE";"60000000060";"LEONIZA RIBEIRO";"PSC"
"CE";"60000000502";"RICARDO ALMEIDA";"PMDB"
"CE";"60000000524";"ARLINDO MOTA";"PR"
"CE";"60000000248";"SAMARA";"DEM"
"CE";"60000000297";"ALEXANDRA SA";"PTN"
"CE";"60000000488";"CARLOS MESQUITA";"PMDB"
"CE";"60000000492";"ÊNIO";"PMDB"
"CE";"60000000503";"DRA. SILVANA";"PMDB"
"CE";"60000000328";"STANLEY LEÃO";"PTN"
"CE";"60000000520";"TEO MENEZES";"DEM"
"CE";"60000000403";"CHIQUINHO DO TURURU";"PSOL"
"CE";"60000000549";"JUNIOR COELHO";"PRP"
"CE";"60000000553";"PROF. ELIAS";"PSDB"
"CE";"60000000903";"BAHIA";"PTC"
"CE";"60000000293";"MARCOS VENILSON";"PSDC"
"CE";"60000000336";"AIRTON FEITOSA";"PDT"
"CE";"60000000921";"FAN CUNHA";"PTC"
"CE";"60000000323";"MARIA DO CARMO";"PTN"
"CE";"60000000355";"IVAN MOURA";"PDT"
"CE";"60000000359";"EVANDRO LEITÃO";"PDT"
"CE";"60000000360";"HEITOR FERRER";"PDT"
"CE";"60000000364";"RENATO PERITO";"PDT"
"CE";"60000000368";"MARISTELA MENESCAL";"PDT"
"CE";"60000000067";"HERLITO";"PSB"
"CE";"60000000381";"LUIZA VERAS";"PSOL"
"CE";"60000000392";"JOAQUIM PAIVA";"PSOL"
"CE";"60000000405";"FRANCIMAR CANDIDO";"PSOL"
"CE";"60000000378";"ZELY RAMOS";"PSOL"
"CE";"60000000545";"CAPITÃO WÁGNER";"PR"
"CE";"60000000912";"TEIXEIRA DA PUBLICIDADE";"PTC"
"CE";"60000000136";"ARRUDA BASTOS";"PC do B"
"CE";"60000000143";"CIDA ALBUQUERQUE";"PC do B"
"CE";"60000000165";"CAPITÃO SERPA";"PC do B"
"CE";"60000000956";"HILZA FREITAS";"PTC"
"CE";"60000000045";"OGERLANIA FREITAS";"PSC"
"CE";"60000000019";"PASTOR NETO";"PSC"
"CE";"60000000029";"PASTOR FRANCISCO REIS";"PSC"
"CE";"60000000695";"DEPUTADO ROQUE";"PROS"
"CE";"60000000044";"MISSIONARIA CRISTIANE ELEUTERI";"PSC"
"CE";"60000000678";"LINDÃO";"PV"
"CE";"60000000642";"PROFESSORA LEIDE";"PV"
"CE";"60000000644";"SILVANIA TEIXEIRA";"PV"
"CE";"60000000647";"ALDENOR XAVIER";"PEN"
"CE";"60000000840";"DR. LEÔNIDAS";"PEN"
"CE";"60000000712";"PIMENTEL";"PRB"
"CE";"60000000713";"JÚLIA MENDES";"PRB"
"CE";"60000000090";"JADSON SARTO";"PSB"
"CE";"60000000093";"ELIANE NOVAIS";"PSB"
"CE";"60000000455";"MARIA ESTRELA";"PMN"
"CE";"60000000863";"PROFESSOR GEORGE FEIJÃO";"PEN"
"CE";"60000000464";"JOAQUIM NORONHA";"PP"
"CE";"60000000469";"ALEMÃO";"PP"
"CE";"60000000252";"NEIDE PIANCO";"PPS"
"CE";"60000000268";"CRISTINA POETA";"PTN"
"CE";"60000000275";"LUIZ SERGIO";"PSDC"
"CE";"60000000279";"TOMAZ HOLANDA";"PPS"
"CE";"60000000284";"DIMAS MATIAS";"PSDC"
"CE";"60000000789";"JOSÉ AIRTON";"PT"
"CE";"60000000277";"MANOEL DE CASTRO";"PPS"
"CE";"60000000800";"NORMANDO";"PSL"
"CE";"60000000806";"RONALDO MARTINS";"PRB"
"CE";"60000000808";"SANDRA NOGUEIRA";"PP"
"CE";"60000000681";"ROBERTO MESQUITA";"PV"
"CE";"60000000819";"CHIQUINHO MORAES";"PPL"
"CE";"60000000825";"PASTOR ALEXANDRE JOCA";"PRTB"
"CE";"60000000832";"GREG DONINNI";"PEN"
"CE";"60000000087";"LEDA MARIA";"PSB"
"CE";"60000000567";"PEDROSA NAGAURA";"PSDB"
"CE";"60000000574";"DANILO FORTE";"PMDB"
"CE";"60000000585";"AGENTE MARCIO BATISTA";"PR"
"CE";"60000000607";"FERNANDO FAÇANHA";"PSDB"
"CE";"60000000508";"CARLINHOS";"DEM"
"CE";"60000000531";"FRANCINEIDE DA SANTA RITA";"PR"
"CE";"60000000510";"IVANIR FERREIRA";"DEM"
"CE";"60000000830";"ACÉLIO FREITAS";"PRTB"
"CE";"60000000139";"ANA PAULA BRANDÃO";"PC do B"
"CE";"60000000663";"GLEIDE MARQUES";"PRTB"
"CE";"60000000954";"DALILA";"PTC"
"CE";"60000000945";"TOINHA";"PTC"
