Ijaci|MG|5980|0||
Ijuí|RS|79396|8|10.1|1920
Ilha Comprida|SP|9376|4||
Ilha Grande|PI|9069|5||
Ilha Solteira|SP|25226|2|7.9|2190
Ilha das Flores|SE|8359|6||
Ilha de Itamaracá|PE|22794|21|92.1|32
Ilhabela|SP|29308|2|6.8|2318
Ilhota|SC|12624|1|7.9|2192
Ilhéus|BA|187315|169|90.2|33
Ilicínea|MG|11633|1|8.6|2124
Ilópolis|RS|4079|0||
Imaculada|PB|11423|1|8.8|2101
Imaruí|SC|11411|1|8.8|2099
Imbaú|PR|11546|1|8.7|2115
Imbituba|SC|40845|1|2.4|2610
Imbituva|PR|29053|8|27.5|809
Imbuia|SC|5777|0||
Imbé|RS|18490|4|21.6|1078
Imbé de Minas|MG|6502|1||
Imigrante|RS|3029|1||
Imperatriz|MA|250063|166|66.4|107
Inaciolândia|GO|5769|6||
Inajá|PE|19957|3|15.0|1580
Inajá|PR|3000|0||
Inconfidentes|MG|6973|0||
Indaiabira|MG|7316|0||
Indaial|SC|57068|7|12.3|1779
Indaiatuba|SP|209859|15|7.1|2278
Independência|CE|25620|2|7.8|2209
Independência|RS|6514|3||
Indiana|SP|4809|0||
Indianópolis|MG|6312|0||
Indianópolis|PR|4313|1||
Indiaporã|SP|3880|0||
Indiara|GO|13970|4|28.6|761
Indiaroba|SE|16236|3|18.5|1292
Indiavaí|MT|2449|0||
Ingazeira|PE|4486|1||
Ingaí|MG|2650|0||
Ingá|PB|17555|5|28.5|770
Inhacorá|RS|2251|0||
Inhambupe|BA|37321|12|32.2|650
Inhangapi|PA|10393|1|9.6|1973
Inhapi|AL|17839|9|50.5|268
Inhapim|MG|24204|3|12.4|1768
Inhaúma|MG|5846|1||
Inhuma|PI|14909|0|0.0|2620
Inhumas|GO|48903|13|26.6|848
Inimutaba|MG|7034|0||
Inocência|MS|7639|2||
Inácio Martins|PR|10940|0|0.0|2620
Inúbia Paulista|SP|3678|0||
Iomerê|SC|2768|0||
Ipaba|MG|17037|4|23.5|992
Ipameri|GO|25054|10|39.9|455
Ipanema|MG|18455|2|10.8|1871
Ipanguaçu|RN|14148|4|28.3|783
Ipaporanga|CE|11358|2|17.6|1360
Ipatinga|MG|243541|70|28.7|754
Ipaumirim|CE|12080|1|8.3|2157
Ipaussu|SP|13831|2|14.5|1628
Ipecaetá|BA|15025|0|0.0|2620
Iperó|SP|29798|4|13.4|1687
Ipeúna|SP|6270|1||
Ipiaçu|MG|4120|0||
Ipiaú|BA|44538|20|44.9|355
Ipiguá|SP|4613|0||
Ipira|SC|4699|1||
Ipiranga|PR|14278|1|7.0|2290
Ipiranga de Goiás|GO|2848|0||
Ipiranga do Norte|MT|5631|0||
Ipiranga do Piauí|PI|9463|0||
Ipiranga do Sul|RS|1927|0||
Ipirá|BA|59001|11|18.6|1272
Ipixuna|AM|23460|1|4.3|2537
Ipixuna do Pará|PA|51569|14|27.1|828
Ipojuca|PE|83862|49|58.4|176
Iporanga|SP|4260|0||
Iporá|GO|31271|2|6.4|2357
Iporã|PR|14760|6|40.7|442
Iporã do Oeste|SC|8490|0||
Ipu|CE|40579|2|4.9|2497
Ipuaçu|SC|6901|0||
Ipubi|PE|28887|10|34.6|584
Ipueira|RN|2104|0||
Ipueiras|CE|37758|5|13.2|1700
Ipueiras|TO|1711|0||
Ipuiúna|MG|9607|0||
Ipumirim|SC|7268|1||
Ipupiara|BA|9398|2||
Ipuã|SP|14492|1|6.9|2306
Ipê|RS|6101|0||
Iracema|CE|13808|6|43.5|387
Iracema|RR|9288|1||
Iracema do Oeste|PR|2522|0||
Iraceminha|SC|4202|0||
Iracemápolis|SP|20705|1|4.8|2505
Irajuba|BA|7046|2||
Iramaia|BA|11150|1|9.0|2078
Iranduba|AM|41947|5|11.9|1799
Irani|SC|9656|2||
Irapuru|SP|7840|0||
Irapuã|SP|7369|1||
Iraquara|BA|23246|0|0.0|2620
Irará|BA|27814|5|18.0|1334
Irati|PR|56790|7|12.3|1775
Irati|SC|2067|0||
Irauçuba|CE|22742|3|13.2|1705
Iraí|RS|7902|2||
Iraí de Minas|MG|6553|0||
Irecê|BA|67527|37|54.8|212
Iretama|PR|10515|3|28.5|767
Irineópolis|SC|10556|0|0.0|2620
Irituia|PA|31492|6|19.1|1240
Irupi|ES|11930|5|41.9|414
Isaías Coelho|PI|8307|2||
Israelândia|GO|2870|2||
Itaara|RS|5076|1||
Itabaiana|PB|24372|3|12.3|1776
Itabaiana|SE|88501|57|64.4|119
Itabaianinha|SE|39432|13|33.0|629
Itabela|BA|28790|13|45.2|350
Itaberaba|BA|62037|39|62.9|127
Itaberaí|GO|36503|6|16.4|1462
Itaberá|SP|17699|2|11.3|1843
Itabi|SE|4942|0||
Itabira|MG|111514|17|15.2|1569
Itabirinha|MG|10826|2|18.5|1293
Itabirito|MG|46589|1|2.1|2615
Itaboraí|RJ|222618|75|33.7|612
Itabuna|BA|205885|225|109.3|12
Itacajá|TO|7148|0||
Itacambira|MG|5053|0||
Itacarambi|MG|17761|2|11.3|1845
Itacaré|BA|25254|16|63.4|122
Itacoatiara|AM|89064|18|20.2|1149
Itacuruba|PE|4475|0||
Itacurubi|RS|3432|0||
Itaeté|BA|15063|0|0.0|2620
Itagi|BA|12805|1|7.8|2208
Itagibá|BA|15088|1|6.6|2333
Itagimirim|BA|7013|5||
Itaguajé|PR|4538|0||
Itaguara|MG|12534|0|0.0|2620
Itaguari|GO|4533|0||
Itaguaru|GO|5398|1||
Itaguatins|TO|5976|0||
Itaguaçu|ES|14080|4|28.4|773
Itaguaçu da Bahia|BA|13487|1|7.4|2249
Itaguaí|RJ|113182|60|53.0|236
Itainópolis|PI|11219|1|8.9|2081
Itaipava do Grajaú|MA|13103|0|0.0|2620
Itaipulândia|PR|9357|3||
Itaipé|MG|11957|2|16.7|1433
Itaitinga|CE|36814|32|86.9|39
Itaituba|PA|97908|31|31.7|663
Itaiçaba|CE|7428|0||
Itaiópolis|SC|20485|3|14.6|1613
Itajaí|SC|188791|38|20.1|1155
Itajobi|SP|14606|2|13.7|1675
Itaju|SP|3338|0||
Itaju do Colônia|BA|7118|2||
Itajubá|MG|91643|10|10.9|1866
Itajuípe|BA|20878|15|71.8|78
Itajá|GO|4973|0||
Itajá|RN|7036|2||
Italva|RJ|14281|0|0.0|2620
Itamaraju|BA|63037|42|66.6|105
Itamarandiba|MG|32595|1|3.1|2590
Itamarati|AM|7983|0||
Itamarati de Minas|MG|4123|0||
Itamari|BA|7836|0||
Itambacuri|MG|22831|5|21.9|1064
Itambaracá|PR|6710|3||
Itambé|BA|22650|10|44.2|368
Itambé|PE|35461|20|56.4|197
Itambé|PR|5983|0||
Itambé do Mato Dentro|MG|2238|0||
Itamogi|MG|10293|0|0.0|2620
Itamonte|MG|14276|0|0.0|2620
Itanagra|BA|7590|2||
Itanhandu|MG|14366|1|7.0|2297
Itanhangá|MT|5558|1||
Itanhaém|SP|89332|22|24.6|941
Itanhomi|MG|11899|0|0.0|2620
Itanhém|BA|20015|4|20.0|1167
Itaobim|MG|20961|11|52.5|243
Itaocara|RJ|22884|4|17.5|1370
Itapaci|GO|19142|1|5.2|2476
Itapagipe|MG|13932|2|14.4|1635
Itapagé|CE|49130|24|48.8|286
Itaparica|BA|20994|25|119.1|8
Itapebi|BA|10398|4|38.5|485
Itapecerica|MG|21399|2|9.3|2018
Itapecerica da Serra|SP|156077|75|48.1|300
Itapecuru Mirim|MA|63907|6|9.4|2014
Itapejara d'Oeste|PR|10738|1|9.3|2023
Itapema|SC|48807|8|16.4|1465
Itapemirim|ES|31421|17|54.1|218
Itaperuna|RJ|97219|17|17.5|1367
Itaperuçu|PR|24573|12|48.8|288
Itapetim|PE|13748|0|0.0|2620
Itapetinga|BA|69903|19|27.2|826
Itapetininga|SP|147219|16|10.9|1868
Itapeva|MG|8861|0||
Itapeva|SP|88491|12|13.6|1683
Itapevi|SP|206558|70|33.9|603
Itapicuru|BA|33008|8|24.2|960
Itapipoca|CE|119320|34|28.5|769
Itapira|SP|69317|3|4.3|2532
Itapiranga|AM|8348|0||
Itapiranga|SC|15623|2|12.8|1731
Itapirapuã|GO|7379|2||
Itapirapuã Paulista|SP|3926|0||
Itapiratins|TO|3571|0||
Itapissuma|PE|24321|19|78.1|55
Itapitanga|BA|10181|2|19.6|1185
Itapiúna|CE|19009|4|21.0|1109
Itaporanga|PB|23505|6|25.5|900
Itaporanga|SP|14579|1|6.9|2312
Itaporanga d'Ajuda|SE|31165|13|41.7|418
Itapororoca|PB|17354|1|5.8|2418
Itaporã|MS|21442|5|23.3|1001
Itaporã do Tocantins|TO|2434|0||
Itapoá|SC|15658|2|12.8|1734
Itapuca|RS|2292|0||
Itapura|SP|4436|1||
Itapuranga|GO|26033|6|23.0|1014
Itapuã do Oeste|RO|8830|1||
Itapuí|SP|12446|0|0.0|2620
Itapé|BA|10436|2|19.2|1220
Itaquaquecetuba|SP|329144|99|30.1|702
Itaquara|BA|7751|2||
Itaqui|RS|37916|4|10.5|1890
Itaquiraí|MS|19044|8|42.0|411
Itaquitinga|PE|16221|3|18.5|1289
Itarana|ES|10799|4|37.0|515
Itarantim|BA|18651|2|10.7|1879
Itararé|SP|48143|4|8.3|2155
Itarema|CE|38547|7|18.2|1317
Itariri|SP|15752|1|6.3|2362
Itarumã|GO|6429|1||
Itati|RS|2546|0||
Itatiaia|RJ|29394|8|27.2|821
Itatiaiuçu|MG|10142|4|39.4|462
Itatiba|SP|104533|5|4.8|2509
Itatiba do Sul|RS|4008|2||
Itatim|BA|13841|4|28.9|745
Itatinga|SP|18446|3|16.3|1474
Itatira|CE|19401|4|20.6|1128
Itatuba|PB|10326|0|0.0|2620
Itaubal|AP|4473|2||
Itaueira|PI|10728|1|9.3|2022
Itauçu|GO|8620|4||
Itaverava|MG|5711|0||
Itaí|SP|24457|4|16.4|1467
Itaíba|PE|26175|4|15.3|1566
Itaóca|SP|3229|0||
Itaú|RN|5609|3||
Itaú de Minas|MG|15135|0|0.0|2620
Itaúba|MT|4393|1||
Itaúna|MG|86762|18|20.7|1124
Itaúna do Sul|PR|3453|0||
Itinga|MG|14485|1|6.9|2304
Itinga do Maranhão|MA|25125|9|35.8|545
Itiquira|MT|11822|3|25.4|909
Itirapina|SP|15930|2|12.6|1756
Itirapuã|SP|5990|0||
Itiruçu|BA|12589|0|0.0|2620
Itiúba|BA|36200|5|13.8|1664
Itobi|SP|7559|0||
Itororó|BA|19942|10|50.1|273
Itu|SP|156983|30|19.1|1232
Ituaçu|BA|18302|3|16.4|1464
Ituberá|BA|26930|19|70.6|85
Itueta|MG|5859|0||
Ituiutaba|MG|98392|17|17.3|1394
Itumbiara|GO|94613|33|34.9|579
Itumirim|MG|6101|0||
Itupeva|SP|47682|4|8.4|2147
Itupiranga|PA|51457|17|33.0|624
Ituporanga|SC|22667|1|4.4|2524
Iturama|MG|35308|3|8.5|2133
Itutinga|MG|3879|1||
Ituverava|SP|39062|4|10.2|1913
Itá|SC|6375|0||
Itápolis|SP|40399|3|7.4|2245
Iuiú|BA|10963|2|18.2|1311
Ivaiporã|PR|31748|9|28.3|778
Ivatuba|PR|3043|0||
Ivaté|PR|7603|2||
Ivaí|PR|12954|2|15.4|1551
Ivinhema|MS|22447|4|17.8|1344
Ivolândia|GO|2614|0||
Ivorá|RS|2105|1||
Ivoti|RS|20562|0|0.0|2620
Içara|SC|60374|10|16.6|1451
Iúna|ES|27512|9|32.7|635
Jaboatão dos Guararapes|PE|654786|281|42.9|394
Jaborandi|BA|8728|1||
Jaborandi|SP|6618|0||
Jaborá|SC|4018|0||
Jaboti|PR|4950|1||
Jaboticaba|RS|4032|1||
Jaboticabal|SP|72305|7|9.7|1963
Jaboticatubas|MG|17679|2|11.3|1842
Jacaraci|BA|14500|1|6.9|2307
Jacaraú|PB|13991|0|0.0|2620
Jacareacanga|PA|41487|4|9.6|1972
Jacarezinho|PR|39045|4|10.2|1912
Jacareí|SP|214223|69|32.2|646
Jacaré dos Homens|AL|5352|0||
Jaci|SP|5890|1||
Jaciara|MT|25927|3|11.6|1822
Jacinto|MG|12142|0|0.0|2620
Jacinto Machado|SC|10562|1|9.5|2001
Jacobina|BA|79580|23|28.9|744
Jacobina do Piauí|PI|5670|0||
Jacuizinho|RS|2530|1||
Jacundá|PA|52993|18|34.0|597
Jacupiranga|SP|17234|1|5.8|2415
Jacutinga|MG|23341|0|0.0|2620
Jacutinga|RS|3607|0||
Jacuí|MG|7520|0||
Jacuípe|AL|6950|1||
Jaguapitã|PR|12421|6|48.3|298
Jaguaquara|BA|51635|5|9.7|1961
Jaguarari|BA|30769|5|16.3|1477
Jaguaraçu|MG|3011|1||
Jaguaretama|CE|17839|5|28.0|792
Jaguari|RS|11320|1|8.8|2090
Jaguariaíva|PR|32882|3|9.1|2052
Jaguaribara|CE|10652|7|65.7|112
Jaguaribe|CE|34317|15|43.7|383
Jaguaripe|BA|16927|8|47.3|314
Jaguariúna|SP|46533|10|21.5|1088
Jaguaruana|CE|32614|10|30.7|687
Jaguaruna|SC|17695|3|17.0|1408
Jaguarão|RS|27605|1|3.6|2569
Jaguaré|ES|25454|13|51.1|263
Jaicós|PI|18364|0|0.0|2620
Jales|SP|47137|3|6.4|2360
Jambeiro|SP|5554|1||
Jampruca|MG|5121|0||
Janaúba|MG|67581|33|48.8|289
Jandaia|GO|6138|0||
Jandaia do Sul|PR|20359|3|14.7|1603
Jandaíra|BA|10377|0|0.0|2620
Jandaíra|RN|6838|0||
Jandira|SP|110842|26|23.5|994
Janduís|RN|5307|5||
Jangada|MT|7781|0||
Janiópolis|PR|6298|2||
Januária|MG|65744|5|7.6|2231
Januário Cicco|RN|9211|2||
Japaratinga|AL|7888|0||
Japaratuba|SE|17213|9|52.3|246
Japaraíba|MG|4010|0||
Japeri|RJ|97337|47|48.3|299
Japi|RN|5401|0||
Japira|PR|4904|0||
Japoatã|SE|12926|1|7.7|2216
Japonvar|MG|8331|0||
Japorã|MS|7972|1||
Japurá|AM|7448|0||
Japurá|PR|8669|1||
Jaqueira|PE|11479|2|17.4|1378
Jaquirana|RS|4081|1||
Jaraguari|MS|6485|2||
Jaraguá|GO|43167|19|44.0|374
Jaraguá do Sul|SC|148353|19|12.8|1728
Jaramataia|AL|5524|4||
Jardim|CE|26730|3|11.2|1846
Jardim|MS|24619|3|12.2|1781
Jardim Alegre|PR|12121|1|8.3|2160
Jardim Olinda|PR|1392|0||
Jardim de Angicos|RN|2598|0||
Jardim de Piranhas|RN|13735|3|21.8|1066
Jardim do Mulato|PI|4358|0||
Jardim do Seridó|RN|12124|2|16.5|1456
Jardinópolis|SC|1732|0||
Jardinópolis|SP|38708|2|5.2|2482
Jari|RS|3549|0||
Jarinu|SP|24875|10|40.2|450
Jaru|RO|51765|8|15.5|1549
Jataizinho|PR|11958|7|58.5|175
Jataí|GO|89902|37|41.2|430
Jataúba|PE|16219|10|61.7|140
Jateí|MS|4005|0||
Jati|CE|7647|0||
Jatobá|MA|9051|0||
Jatobá|PE|14087|2|14.2|1648
Jatobá do Piauí|PI|4708|0||
Jaupaci|GO|2977|1||
Jauru|MT|10062|0|0.0|2620
Jaçanã|RN|8150|2||
Jaíba|MG|34539|9|26.1|879
Jaú|SP|133900|8|6.0|2401
Jaú do Tocantins|TO|3566|2||
Jeceaba|MG|5288|0||
Jenipapo de Minas|MG|7211|0||
Jenipapo dos Vieiras|MA|15733|0|0.0|2620
Jequeri|MG|12726|2|15.7|1524
Jequitaí|MG|7893|2||
Jequitibá|MG|5154|0||
Jequitinhonha|MG|24317|4|16.4|1460
Jequiá da Praia|AL|11887|0|0.0|2620
Jequié|BA|152372|93|61.0|152
Jeremoabo|BA|38163|4|10.5|1898
Jericó|PB|7557|0||
Jeriquara|SP|3142|0||
Jerumenha|PI|4372|0||
Jerônimo Monteiro|ES|10984|1|9.1|2055
Jesuânia|MG|4760|0||
Jesuítas|PR|8876|2||
Jesúpolis|GO|2327|0||
Ji-Paraná|RO|118092|3|2.5|2604
Jijoca de Jericoacoara|CE|17744|3|16.9|1414
Jiquiriçá|BA|14096|0|0.0|2620
Jitaúna|BA|13280|3|22.6|1042
Joanésia|MG|5246|0||
Joanópolis|SP|11974|3|25.1|923
Joaquim Felício|MG|4371|1||
Joaquim Gomes|AL|22853|19|83.1|47
Joaquim Nabuco|PE|15751|1|6.3|2361
Joaquim Pires|PI|13929|0|0.0|2620
Joaquim Távora|PR|10899|1|9.2|2046
Joaçaba|SC|27467|5|18.2|1313
Joaíma|MG|15000|0|0.0|2620
Joca Marques|PI|5214|0||
Joinville|SC|526338|86|16.3|1468
Jordânia|MG|10394|0|0.0|2620
Jordão|AC|6898|3||
Joselândia|MA|15688|4|25.5|903
Josenópolis|MG|4614|0||
José Boiteux|SC|4741|0||
José Bonifácio|SP|33375|2|6.0|2398
José Gonçalves de Minas|MG|4532|0||
José Raydan|MG|4487|0||
José da Penha|RN|5862|0||
José de Freitas|PI|37724|1|2.7|2601
Joviânia|GO|7151|0||
João Alfredo|PE|31305|13|41.5|423
João Costa|PI|2951|0||
João Câmara|RN|32677|6|18.4|1303
João Dias|RN|2602|1||
João Dourado|BA|23066|14|60.7|154
João Lisboa|MA|23561|8|34.0|598
João Monlevade|MG|74655|12|16.1|1492
João Neiva|ES|15886|5|31.5|670
João Pessoa|PB|742478|568|76.5|61
João Pinheiro|MG|45848|16|34.9|578
João Ramalho|SP|4197|1||
Juara|MT|33100|5|15.1|1577
Juarez Távora|PB|7550|4||
Juarina|TO|2216|1||
Juatuba|MG|23080|13|56.3|199
Juazeirinho|PB|17064|0|0.0|2620
Juazeiro|BA|201499|115|57.1|188
Juazeiro do Norte|CE|255648|143|55.9|203
Juazeiro do Piauí|PI|4793|0||
Jucati|PE|10742|4|37.2|509
Jucurutu|RN|17749|7|39.4|463
Jucuruçu|BA|9972|5||
Jucás|CE|23985|6|25.0|925
Juiz de Fora|MG|525225|105|20.0|1165
Jumirim|SP|2889|0||
Junco do Maranhão|MA|3792|0||
Junco do Seridó|PB|6745|1||
Jundiaí|SP|377183|38|10.1|1922
Jundiaí do Sul|PR|3399|0||
Jundiá|AL|4142|3||
Jundiá|RN|3635|0||
Junqueiro|AL|24173|4|16.5|1454
Junqueirópolis|SP|18986|2|10.5|1892
Jupi|PE|13899|5|36.0|542
Jupiá|SC|2138|1||
Juquitiba|SP|29081|15|51.6|255
Juquiá|SP|19055|5|26.2|874
Juramento|MG|4146|0||
Juranda|PR|7567|1||
Jurema|PE|14662|6|40.9|438
Jurema|PI|4588|0||
Juripiranga|PB|10327|2|19.4|1207
Juru|PB|9793|1||
Juruaia|MG|9474|0||
Juruena|MT|12125|2|16.5|1457
Juruti|PA|49486|0|0.0|2620
Juruá|AM|11439|2|17.5|1368
Juscimeira|MT|11335|1|8.8|2093
Jussara|BA|15004|3|20.0|1163
Jussara|GO|19020|0|0.0|2620
Jussara|PR|6657|0||
Jussari|BA|6322|3||
Jussiape|BA|7533|4||
Jutaí|AM|18293|0|0.0|2620
Juti|MS|6039|2||
Juvenília|MG|5697|1||
Juína|MT|39442|14|35.5|558
Jóia|RS|8339|1||
Júlio Borges|PI|5439|0||
Júlio Mesquita|SP|4470|1||
Júlio de Castilhos|RS|19453|2|10.3|1911
Kaloré|PR|4425|0||
Lacerdópolis|SC|2203|0||
Ladainha|MG|17170|3|17.5|1372
Ladário|MS|20267|2|9.9|1937
Lafaiete Coutinho|BA|3830|0||
Lagamar|MG|7584|0||
Lagarto|SE|96602|19|19.7|1183
Lages|SC|156604|20|12.8|1736
Lago Verde|MA|15624|2|12.8|1732
Lago da Pedra|MA|47298|15|31.7|661
Lago do Junco|MA|10865|0|0.0|2620
Lago dos Rodrigues|MA|7744|0||
Lagoa|PB|4657|0||
Lagoa Alegre|PI|8184|0||
Lagoa Bonita do Sul|RS|2694|0||
Lagoa Dourada|MG|12373|0|0.0|2620
Lagoa Formosa|MG|17293|3|17.3|1387
Lagoa Grande|MG|8786|0||
Lagoa Grande|PE|23308|6|25.7|889
Lagoa Grande do Maranhão|MA|12501|1|8.0|2184
Lagoa Nova|RN|14274|0|0.0|2620
Lagoa Real|BA|14187|0|0.0|2620
Lagoa Salgada|RN|7679|1||
Lagoa Santa|GO|1305|0||
Lagoa Santa|MG|54732|3|5.5|2456
Lagoa Seca|PB|26164|7|26.8|840
Lagoa Vermelha|RS|27466|2|7.3|2261
Lagoa d'Anta|RN|6318|1||
Lagoa da Canoa|AL|17988|12|66.7|104
Lagoa da Confusão|TO|10821|4|37.0|517
Lagoa da Prata|MG|47076|6|12.7|1740
Lagoa de Dentro|PB|7413|1||
Lagoa de Pedras|RN|7079|1||
Lagoa de São Francisco|PI|6517|0||
Lagoa de Velhos|RN|2671|0||
Lagoa do Barro do Piauí|PI|4535|0||
Lagoa do Carro|PE|16408|0|0.0|2620
Lagoa do Itaenga|PE|20733|11|53.1|235
Lagoa do Mato|MA|10955|1|9.1|2051
Lagoa do Ouro|PE|12307|4|32.5|640
Lagoa do Piauí|PI|3920|1||
Lagoa do Sítio|PI|4958|0||
Lagoa do Tocantins|TO|3676|0||
Lagoa dos Gatos|PE|15731|9|57.2|187
Lagoa dos Patos|MG|4191|0||
Lagoa dos Três Cantos|RS|1594|0||
Lagoinha|SP|4824|1||
Lagoinha do Piauí|PI|2721|1||
Lagoão|RS|6247|0||
Laguna|SC|52166|8|15.3|1561
Laguna Carapã|MS|6636|1||
Laje|BA|22679|5|22.0|1060
Laje do Muriaé|RJ|7424|1||
Lajeado|RS|73201|15|20.5|1135
Lajeado|TO|2838|0||
Lajeado Grande|SC|1478|0||
Lajeado Novo|MA|7106|0||
Lajeado do Bugre|RS|2491|0||
Lajedinho|BA|3881|1||
Lajedo|PE|37296|20|53.6|224
Lajedo do Tabocal|BA|8346|0||
Lajedão|BA|3782|0||
Lajes|RN|10530|1|9.5|1996
Lajes Pintadas|RN|4625|1||
Lajinha|MG|19622|7|35.7|550
Lamarão|BA|9271|0||
Lambari|MG|19752|2|10.1|1917
Lambari D'Oeste|MT|5550|1||
Lamim|MG|3432|0||
Landri Sales|PI|5229|2||
Lapa|PR|45334|7|15.4|1550
Lapão|BA|25785|9|34.9|577
Laranja da Terra|ES|10810|1|9.3|2032
Laranjal|MG|6517|0||
Laranjal|PR|6257|2||
Laranjal Paulista|SP|25721|2|7.8|2212
Laranjal do Jari|AP|41668|17|40.8|441
Laranjeiras|SE|27442|11|40.1|453
Laranjeiras do Sul|PR|30891|15|48.6|293
Lassance|MG|6474|1||
Lastro|PB|2800|0||
Laurentino|SC|6147|0||
Lauro Muller|SC|14483|0|0.0|2620
Lauro de Freitas|BA|171042|177|103.5|17
Lavandeira|TO|1665|1||
Lavras|MG|94228|14|14.9|1594
Lavras da Mangabeira|CE|31073|3|9.7|1969
Lavras do Sul|RS|7615|0||
Lavrinhas|SP|6678|0||
Lavínia|SP|9330|0||
Leandro Ferreira|MG|3202|0||
Lebon Régis|SC|11862|0|0.0|2620
Leme|SP|93417|19|20.3|1143
Leme do Prado|MG|4815|0||
Lençóis|BA|10589|0|0.0|2620
Lençóis Paulista|SP|62393|4|6.4|2352
Leoberto Leal|SC|3309|1||
Leopoldina|MG|51286|5|9.7|1953
Leopoldo de Bulhões|GO|7900|2||
Leópolis|PR|4101|0||
Liberato Salzano|RS|5661|0||
Liberdade|MG|5279|0||
Licínio de Almeida|BA|12268|0|0.0|2620
Lidianópolis|PR|3851|0||
Lima Campos|MA|11525|1|8.7|2113
Lima Duarte|MG|16216|1|6.2|2384
Limeira|SP|280096|30|10.7|1880
Limeira do Oeste|MG|6999|2||
Limoeiro|PE|55343|9|16.3|1475
Limoeiro de Anadia|AL|27069|4|14.8|1598
Limoeiro do Ajuru|PA|25846|2|7.7|2215
Limoeiro do Norte|CE|56255|27|48.0|301
Lindoeste|PR|5231|0||
Lindolfo Collor|RS|5350|0||
Lindóia|SP|6912|0||
Lindóia do Sul|SC|4622|0||
Linha Nova|RS|1634|0||
Linhares|ES|145639|78|53.6|225
Lins|SP|72260|7|9.7|1959
Livramento|PB|7189|0||
Livramento de Nossa Senhora|BA|43514|7|16.1|1488
Lizarda|TO|3716|0||
Loanda|PR|21451|3|14.0|1657
Lobato|PR|4452|1||
Logradouro|PB|4026|1||
Londrina|PR|515707|175|33.9|600
Lontra|MG|8506|0||
Lontras|SC|10526|0|0.0|2620
Lorena|SP|83224|19|22.8|1027
Loreto|MA|11597|0|0.0|2620
Lourdes|SP|2147|0||
Louveira|SP|39122|0|0.0|2620
Lucas do Rio Verde|MT|49519|10|20.2|1151
Lucena|PB|12029|6|49.9|277
Lucianópolis|SP|2264|0||
Luciara|MT|2184|0||
Lucrécia|RN|3696|1||
Lucélia|SP|20119|3|14.9|1592
Luisburgo|MG|6225|0||
Luislândia|MG|6443|0||
Luiz Alves|SC|10811|1|9.2|2033
Luiziana|PR|7282|1||
Luiziânia|SP|5145|0||
Luminárias|MG|5413|1||
Lunardelli|PR|5084|1||
Lupionópolis|PR|4633|0||
Lupércio|SP|4372|0||
Lutécia|SP|2687|0||
Luz|MG|17585|1|5.7|2430
Luzerna|SC|5605|0||
Luzilândia|PI|24824|2|8.1|2179
Luzinópolis|TO|2713|1||
Luziânia|GO|179582|190|105.8|15
Luís Antônio|SP|11910|0|0.0|2620
Luís Correia|PI|29034|4|13.8|1669
Luís Domingues|MA|6629|0||
Luís Eduardo Magalhães|BA|66371|0|0.0|2620
Luís Gomes|RN|9679|1||
Lábrea|AM|39022|3|7.7|2220
Macajuba|BA|11201|0|0.0|2620
Macambira|SE|6492|1||
Macaparana|PE|24142|7|29.0|739
Macapá|AP|415554|153|36.8|520
Macarani|BA|17253|3|17.4|1382
Macatuba|SP|16336|0|0.0|2620
Macau|RN|29446|6|20.4|1141
Macaubal|SP|7705|0||
Macaé|RJ|217951|92|42.2|408
Macaíba|RN|71670|31|43.3|388
Macaúbas|BA|47915|2|4.2|2542
Macedônia|SP|3650|0||
Maceió|AL|953393|858|90.0|35
Machacalis|MG|6985|1||
Machadinho|RS|5478|1||
Machadinho D'Oeste|RO|32403|17|52.5|244
Machado|MG|39264|6|15.3|1567
Machados|PE|14109|2|14.2|1649
Macieira|SC|1815|1||
Macuco|RJ|5327|1||
Macururé|BA|7992|1||
Madalena|CE|18575|3|16.2|1487
Madeiro|PI|7974|0||
Madre de Deus|BA|18183|13|71.5|79
Madre de Deus de Minas|MG|4930|0||
Maetinga|BA|6048|0||
Mafra|SC|53361|3|5.6|2441
Magalhães Barata|PA|8179|0||
Magalhães de Almeida|MA|18277|1|5.5|2459
Magda|SP|3167|1||
Magé|RJ|230568|81|35.1|568
Maiquinique|BA|9229|2||
Mairi|BA|19163|2|10.4|1900
Mairinque|SP|43714|13|29.7|715
Mairiporã|SP|84104|21|25.0|926
Mairipotaba|GO|2370|0||
Major Gercino|SC|3300|1||
Major Isidoro|AL|19087|12|62.9|126
Major Sales|RN|3625|1||
Major Vieira|SC|7566|0||
Malacacheta|MG|18705|2|10.7|1881
Malhada|BA|16058|4|24.9|929
Malhada de Pedras|BA|8389|0||
Malhada dos Bois|SE|3494|1||
Malhador|SE|12127|2|16.5|1458
Mallet|PR|13030|1|7.7|2221
Malta|PB|5602|0||
Mamanguape|PB|42537|15|35.3|564
Mambaí|GO|7178|0||
Mamborê|PR|13781|1|7.3|2263
Mamonas|MG|6349|0||
Mampituba|RS|2988|0||
Manacapuru|AM|86985|15|17.2|1395
Manaquiri|AM|24325|3|12.3|1773
Manari|PE|18847|4|21.2|1098
Manaus|AM|1861838|1052|56.5|196
Manaíra|PB|10803|3|27.8|800
Mandaguari|PR|32849|1|3.0|2593
Mandaguaçu|PR|20227|4|19.8|1175
Mandirituba|PR|22927|5|21.8|1070
