Santa Bárbara do Monte Verde|MG|5870|613|0|**|**
Santa Bárbara do Pará|PA|7754|5189|0|**|**
Santa Bárbara do Sul|RS|2852|2036|1|**|**
Santa Bárbara do Tugúrio|MG|18012|1089|0|**|**
Santa Carmem|MT|8650|1129|0|**|**
Santa Cecília|PB|4532|1741|1|**|**
Santa Cecília|SC|4159|4233|1|**|**
Santa Cecília do Pavão|PR|6533|826|0|**|**
Santa Cecília do Sul|RS|15902|334|0|**|**
Santa Clara d'Oeste|SP|3583|482|0|**|**
Santa Clara do Sul|RS|1646|1386|0|**|**
Santa Cruz|PB|2079|1489|0|**|**
Santa Cruz|PE|5832|3615|0|**|**
Santa Cruz|RN|6471|10799|11|101.9|139
Santa Cruz Cabrália|BA|13946|7312|7|**|**
Santa Cruz da Baixa Verde|PE|36477|3277|0|**|**
Santa Cruz da Conceição|SP|26623|975|0|**|**
Santa Cruz da Esperança|SP|11901|495|0|**|**
Santa Cruz da Vitória|BA|4074|1875|1|**|**
Santa Cruz das Palmeiras|SP|1977|8592|2|**|**
Santa Cruz de Goiás|GO|6481|628|0|**|**
Santa Cruz de Minas|MG|30593|2105|1|**|**
Santa Cruz de Monte Castelo|PR|3093|2012|1|**|**
Santa Cruz de Salinas|MG|7990|1016|0|**|**
Santa Cruz do Arari|PA|8019|2681|0|**|**
Santa Cruz do Capibaribe|PE|4336|30412|25|82.2|188
Santa Cruz do Escalvado|MG|8593|1114|0|**|**
Santa Cruz do Piauí|PI|91891|1527|0|**|**
Santa Cruz do Rio Pardo|SP|4934|10832|0|0.0|817
Santa Cruz do Sul|RS|6065|30241|8|26.5|542
Santa Cruz do Xingu|MT|44375|538|0|**|**
Santa Cruz dos Milagres|PI|119997|998|0|**|**
Santa Efigênia de Minas|MG|2031|1216|2|**|**
Santa Ernestina|SP|3864|1639|0|**|**
Santa Filomena|PE|4552|3579|0|**|**
Santa Filomena|PI|5542|1756|0|**|**
Santa Filomena do Maranhão|MA|13561|2049|0|**|**
Santa Fé|PR|6106|2684|0|**|**
Santa Fé de Goiás|GO|7246|1252|1|**|**
Santa Fé de Minas|MG|10668|1045|0|**|**
Santa Fé do Araguaia|TO|4865|1954|1|**|**
Santa Fé do Sul|SP|3935|7096|1|**|**
Santa Gertrudes|SP|6764|6481|0|**|**
Santa Helena|MA|29651|12187|1|8.2|768
Santa Helena|PB|22499|1416|0|**|**
Santa Helena|PR|40356|5983|4|**|**
Santa Helena|SC|5886|547|0|**|**
Santa Helena de Goiás|GO|23855|9468|14|**|**
Santa Helena de Minas|MG|2351|1566|0|**|**
Santa Inês|BA|36760|2783|2|**|**
Santa Inês|MA|6101|22435|9|40.1|424
Santa Inês|PB|10312|1039|1|**|**
Santa Inês|PR|78733|430|0|**|**
Santa Isabel|GO|3538|798|0|**|**
Santa Isabel|SP|1776|13375|1|7.5|781
Santa Isabel do Ivaí|PR|3701|1992|2|**|**
Santa Isabel do Pará|PA|51467|19682|18|91.5|163
Santa Isabel do Rio Negro|AM|8701|5162|0|**|**
Santa Izabel do Oeste|PR|61919|3488|0|**|**
Santa Juliana|MG|19292|3312|0|**|**
Santa Leopoldina|ES|13347|3041|1|**|**
Santa Luz|PI|11830|1537|0|**|**
Santa Luzia|BA|12207|3454|5|**|**
Santa Luzia|MA|5624|20946|8|38.2|443
Santa Luzia|MG|13025|56012|38|67.8|253
Santa Luzia|PB|74943|3816|0|**|**
Santa Luzia D'Oeste|RO|205666|2287|0|**|**
Santa Luzia do Itanhy|SE|14826|4084|0|**|**
Santa Luzia do Norte|AL|8476|1903|1|**|**
Santa Luzia do Paruá|MA|14081|7181|2|**|**
Santa Luzia do Pará|PA|6967|5849|1|**|**
Santa Lúcia|PR|23035|856|0|**|**
Santa Lúcia|SP|19428|2306|0|**|**
Santa Margarida|MG|3895|4045|0|**|**
Santa Margarida do Sul|RS|8308|475|0|**|**
Santa Maria|RN|15207|1392|0|**|**
Santa Maria|RS|2380|70123|20|28.5|525
Santa Maria Madalena|RJ|4911|2314|0|**|**
Santa Maria da Boa Vista|PE|263662|11490|3|26.1|547
Santa Maria da Serra|SP|10298|1585|2|**|**
Santa Maria da Vitória|BA|39816|11210|3|26.8|539
Santa Maria das Barreiras|PA|5525|4546|0|**|**
Santa Maria de Itabira|MG|40165|2805|0|**|**
Santa Maria de Jetibá|ES|18150|10096|0|0.0|817
Santa Maria do Cambucá|PE|10584|3474|1|**|**
Santa Maria do Herval|RS|34992|1414|0|**|**
Santa Maria do Oeste|PR|13215|2835|1|**|**
Santa Maria do Pará|PA|6078|6817|4|**|**
Santa Maria do Salto|MG|11178|1390|0|**|**
Santa Maria do Suaçuí|MG|23355|3799|1|**|**
Santa Maria do Tocantins|TO|5261|760|0|**|**
Santa Mariana|PR|14402|2787|2|**|**
Santa Mercedes|SP|2995|675|1|**|**
Santa Mônica|PR|12279|918|1|**|**
Santa Quitéria|CE|2836|11530|10|86.7|174
Santa Quitéria do Maranhão|MA|3629|8198|3|**|**
Santa Rita|MA|42822|10473|1|9.5|747
Santa Rita|PB|28914|33153|87|262.4|4
Santa Rita d'Oeste|SP|33843|539|0|**|**
Santa Rita de Caldas|MG|121994|1915|0|**|**
Santa Rita de Cássia|BA|2521|7580|0|**|**
Santa Rita de Ibitipoca|MG|8990|776|0|**|**
Santa Rita de Jacutinga|MG|26653|1070|0|**|**
Santa Rita de Minas|MG|3544|1754|1|**|**
Santa Rita do Araguaia|GO|4960|1874|1|**|**
Santa Rita do Itueto|MG|6661|1353|0|**|**
Santa Rita do Novo Destino|GO|7202|798|0|**|**
Santa Rita do Pardo|MS|5643|1851|0|**|**
Santa Rita do Passa Quatro|SP|3196|5952|6|**|**
Santa Rita do Sapucaí|MG|7353|10457|3|28.7|522
Santa Rita do Tocantins|TO|26530|469|0|**|**
Santa Rita do Trivelato|MT|38734|852|0|**|**
Santa Rosa|RS|2170|17718|3|16.9|657
Santa Rosa da Serra|MG|2676|781|0|**|**
Santa Rosa de Goiás|GO|69127|605|0|**|**
Santa Rosa de Lima|SC|3241|535|0|**|**
Santa Rosa de Lima|SE|2813|988|1|**|**
Santa Rosa de Viterbo|SP|2074|6183|0|**|**
Santa Rosa do Piauí|PI|3773|1295|0|**|**
Santa Rosa do Purus|AC|24229|1498|1|**|**
Santa Rosa do Sul|SC|5145|1995|0|**|**
Santa Rosa do Tocantins|TO|5061|1063|0|**|**
Santa Salete|SP|8091|311|0|**|**
Santa Teresa|ES|4607|5445|1|**|**
Santa Teresinha|BA|1458|2525|1|**|**
Santa Teresinha|PB|22005|1094|0|**|**
Santa Tereza|RS|9792|318|0|**|**
Santa Tereza de Goiás|GO|4559|859|0|**|**
Santa Tereza do Oeste|PR|1725|2837|5|**|**
Santa Tereza do Tocantins|TO|3889|694|0|**|**
Santa Terezinha|MT|10269|2029|0|**|**
Santa Terezinha|PE|2585|3185|1|**|**
Santa Terezinha|SC|7568|2368|0|**|**
Santa Terezinha de Goiás|GO|11103|2481|0|**|**
Santa Terezinha de Itaipu|PR|8756|5592|5|**|**
Santa Terezinha do Progresso|SC|10044|645|0|**|**
Santa Terezinha do Tocantins|TO|21215|709|0|**|**
Santa Vitória|MG|2818|4368|1|**|**
Santa Vitória do Palmar|RS|2477|6832|1|**|**
Santaluz|BA|18406|9618|1|**|**
Santana|AP|30641|33278|25|75.1|222
Santana|BA|34274|6429|0|**|**
Santana da Boa Vista|RS|104407|1598|0|**|**
Santana da Ponte Pensa|SP|24987|310|0|**|**
Santana da Vargem|MG|8185|1781|0|**|**
Santana de Cataguases|MG|1603|786|0|**|**
Santana de Mangueira|PB|7188|1484|1|**|**
Santana de Parnaíba|SP|3662|30473|5|16.4|663
Santana de Pirapama|MG|5265|1748|0|**|**
Santana do Acaraú|CE|113945|8706|1|**|**
Santana do Araguaia|PA|7918|17721|8|45.1|387
Santana do Cariri|CE|30512|4669|1|**|**
Santana do Deserto|MG|59919|912|0|**|**
Santana do Garambéu|MG|17219|557|0|**|**
Santana do Ipanema|AL|3873|12710|14|110.1|102
Santana do Itararé|PR|2273|1143|0|**|**
Santana do Jacaré|MG|45453|1104|0|**|**
Santana do Manhuaçu|MG|5191|2158|1|**|**
Santana do Maranhão|MA|4638|3664|0|**|**
Santana do Matos|RN|8579|3608|0|**|**
Santana do Mundaú|AL|12203|3112|1|**|**
Santana do Paraíso|MG|13481|7701|5|**|**
Santana do Piauí|PI|10792|1147|0|**|**
Santana do Riacho|MG|28641|974|0|**|**
Santana do Seridó|RN|4489|725|0|**|**
Santana do São Francisco|SE|4066|2172|2|**|**
Santana dos Garrotes|PB|2549|1853|0|**|**
Santana dos Montes|MG|7175|845|0|**|**
Santanópolis|BA|7173|2259|0|**|**
Santarém|PA|3804|88700|17|19.2|626
Santarém|PB|8835|708|0|**|**
Santarém Novo|PA|299419|1787|1|**|**
Santiago|RS|2623|11570|1|8.6|762
Santiago do Sul|SC|6248|337|0|**|**
Santo Afonso|MT|48940|769|0|**|**
Santo Amaro|BA|1431|15761|19|120.6|82
Santo Amaro da Imperatriz|SC|3010|5427|0|**|**
Santo Amaro das Brotas|SE|57978|3231|3|**|**
Santo Amaro do Maranhão|MA|20332|4374|0|**|**
Santo Anastácio|SP|11522|4785|1|**|**
Santo André|PB|14456|633|0|**|**
Santo André|SP|20434|168747|44|26.1|549
Santo Antônio|RN|2545|6315|2|**|**
Santo Antônio da Alegria|SP|680496|1603|2|**|**
Santo Antônio da Barra|GO|22535|1136|1|**|**
Santo Antônio da Patrulha|RS|6386|9210|1|**|**
Santo Antônio da Platina|PR|4480|10689|6|56.1|305
Santo Antônio das Missões|RS|40086|2312|0|**|**
Santo Antônio de Goiás|GO|43125|1378|1|**|**
Santo Antônio de Jesus|BA|10987|27160|24|88.4|169
Santo Antônio de Lisboa|PI|4945|1524|0|**|**
Santo Antônio de Posse|SP|93077|5590|0|**|**
Santo Antônio de Pádua|RJ|6136|9576|1|**|**
Santo Antônio do Amparo|MG|21032|4536|0|**|**
Santo Antônio do Aracanguá|SP|40876|1943|0|**|**
Santo Antônio do Aventureiro|MG|17532|744|0|**|**
Santo Antônio do Caiuá|PR|7732|617|0|**|**
Santo Antônio do Descoberto|GO|3542|18584|24|129.1|65
Santo Antônio do Grama|MG|2705|978|0|**|**
Santo Antônio do Itambé|MG|64963|1045|0|**|**
Santo Antônio do Içá|AM|4041|7199|1|**|**
Santo Antônio do Jacinto|MG|4067|2878|0|**|**
Santo Antônio do Jardim|SP|24890|1395|0|**|**
Santo Antônio do Leste|MT|11720|1144|1|**|**
Santo Antônio do Leverger|MT|5912|4651|0|**|**
Santo Antônio do Monte|MG|4038|6846|0|**|**
Santo Antônio do Palma|RS|18921|504|0|**|**
Santo Antônio do Paraíso|PR|26353|529|0|**|**
Santo Antônio do Pinhal|SP|2129|1593|0|**|**
Santo Antônio do Planalto|RS|2351|415|0|**|**
Santo Antônio do Retiro|MG|6510|1923|0|**|**
Santo Antônio do Rio Abaixo|MG|1985|423|0|**|**
Santo Antônio do Sudoeste|PR|7001|4673|3|**|**
Santo Antônio do Tauá|PA|1771|8110|2|**|**
Santo Antônio dos Lopes|MA|19048|3985|0|**|**
Santo Antônio dos Milagres|PI|27707|559|0|**|**
Santo Augusto|RS|14294|3247|1|**|**
Santo Cristo|RS|2087|3108|0|**|**
Santo Estêvão|BA|13899|14888|1|6.7|793
Santo Expedito|SP|14301|636|0|**|**
Santo Expedito do Sul|RS|48897|511|0|**|**
Santo Hipólito|MG|2845|743|0|**|**
Santo Inácio|PR|2428|1351|0|**|**
Santo Inácio do Piauí|PI|3201|883|0|**|**
Santo Ângelo|RS|5282|18596|2|10.8|727
Santos|SP|3679|91569|19|20.7|609
Santos Dumont|MG|76205|11254|0|0.0|817
Santópolis do Aguapeí|SP|419614|1230|0|**|**
Sapeaçu|BA|46208|4700|3|**|**
Sapezal|MT|4347|6391|3|**|**
Sapiranga|RS|16619|19988|7|35.0|470
Sapopema|PR|19639|1646|0|**|**
Sapucaia|PA|75861|1511|0|**|**
Sapucaia|RJ|6716|4125|0|**|**
Sapucaia do Sul|RS|5236|34312|19|55.4|309
Sapucaí-Mirim|MG|17581|1550|0|**|**
Sapé|PB|132197|13645|11|80.6|196
Saquarema|RJ|6360|19392|3|15.5|675
Sarandi|PR|50565|22624|39|172.4|29
Sarandi|RS|77522|5666|0|**|**
Sarapuí|SP|84573|2257|0|**|**
Sardoá|MG|21757|1552|0|**|**
Sarutaiá|SP|9212|879|0|**|**
Sarzedo|MG|5718|7224|10|**|**
Satuba|AL|3605|4342|12|**|**
Satubinha|MA|27104|3667|1|**|**
Saubara|BA|15020|2866|2|**|**
Saudade do Iguaçu|PR|12600|1349|2|**|**
Saudades|SC|11354|2450|0|**|**
Saúde|BA|5092|3123|2|**|**
Schroeder|SC|9121|4625|0|**|**
Seabra|BA|11921|11604|1|8.6|763
Seara|SC|16248|4448|0|**|**
Sebastianópolis do Sul|SP|42163|770|0|**|**
Sebastião Barros|PI|17005|917|0|**|**
Sebastião Laranjeiras|BA|3105|3294|1|**|**
Sebastião Leal|PI|3475|1136|0|**|**
Seberi|RS|10563|2446|1|**|**
Sede Nova|RS|4159|603|0|**|**
Segredo|RS|10829|1692|0|**|**
Selbach|RS|2982|1141|0|**|**
Selvíria|MS|7087|1625|1|**|**
Sem-Peixe|MG|4940|624|0|**|**
Sena Madureira|AC|6318|11944|6|50.2|348
Senador Alexandre Costa|MA|2799|2980|1|**|**
Senador Amaral|MG|39366|1382|0|**|**
Senador Canedo|GO|10511|26816|34|126.8|68
Senador Cortes|MG|5233|477|0|**|**
Senador Elói de Souza|RN|89176|1511|1|**|**
Senador Firmino|MG|1987|1703|0|**|**
Senador Georgino Avelino|RN|5729|1147|0|**|**
Senador Guiomard|AC|7326|5661|1|**|**
Senador José Bento|MG|4018|352|0|**|**
Senador José Porfírio|PA|20588|3439|1|**|**
Senador La Rocque|MA|1793|3917|0|**|**
Senador Modestino Gonçalves|MG|12641|1148|0|**|**
Senador Pompeu|CE|14447|6773|10|**|**
Senador Rui Palmeira|AL|4481|3651|1|**|**
Senador Salgado Filho|RS|26382|609|0|**|**
Senador Sá|CE|13209|1971|0|**|**
Sengés|PR|2797|4896|2|**|**
Senhor do Bonfim|BA|7041|19778|2|10.1|737
Senhora de Oliveira|MG|18511|1381|0|**|**
Senhora do Porto|MG|75437|800|0|**|**
Senhora dos Remédios|MG|5690|2492|0|**|**
Sentinela do Sul|RS|3494|1189|0|**|**
Sento Sé|BA|10222|10823|1|9.2|752
Serafina Corrêa|RS|5245|3904|0|**|**
Sericita|MG|38174|1919|0|**|**
Seridó|PB|14761|3115|0|**|**
Seringueiras|RO|7149|3238|1|**|**
Seritinga|MG|10400|432|0|**|**
Seropédica|RJ|11619|21631|11|50.9|345
Serra|ES|1797|121917|241|197.7|15
Serra Alta|SC|80138|803|0|**|**
Serra Azul|SP|422569|3496|0|**|**
Serra Azul de Minas|MG|3279|1151|1|**|**
Serra Branca|PB|11832|3168|1|**|**
Serra Dourada|BA|4224|5023|1|**|**
Serra Grande|PB|13101|889|0|**|**
Serra Negra|SP|17963|6078|0|**|**
Serra Negra do Norte|RN|2994|2063|0|**|**
Serra Nova Dourada|MT|26770|355|0|**|**
Serra Preta|BA|7805|4089|0|**|**
Serra Redonda|PB|1419|1769|0|**|**
Serra Talhada|PE|14993|22409|13|58.0|295
Serra da Raiz|PB|7012|833|0|**|**
Serra da Saudade|MG|80489|191|0|**|**
Serra de São Bento|RN|3169|1627|0|**|**
Serra do Mel|RN|807|3034|1|**|**
Serra do Navio|AP|5724|1275|0|**|**
Serra do Ramalho|BA|10597|9015|1|**|**
Serra do Salitre|MG|4545|2885|1|**|**
Serra dos Aimorés|MG|31525|2070|2|**|**
Serrana|SP|10725|11605|1|8.6|764
Serrania|MG|8447|1881|0|**|**
Serrano do Maranhão|MA|39826|2830|0|**|**
Serranos|MG|7548|511|0|**|**
Serranópolis|GO|10545|2043|0|**|**
Serranópolis de Minas|MG|1984|1182|0|**|**
Serranópolis do Iguaçu|PR|7638|1011|0|**|**
Serraria|PB|4484|1523|0|**|**
Serrinha|BA|4543|22671|7|30.9|500
Serrinha|RN|6175|1750|0|**|**
Serrinha dos Pintos|RN|77211|1178|0|**|**
Serrita|PE|6480|5160|0|**|**
Serro|MG|4577|5537|1|**|**
Serrolândia|BA|18519|3367|1|**|**
Sertaneja|PR|20809|1229|0|**|**
Sertanópolis|PR|12464|3823|2|**|**
Sertânia|PE|5711|9073|4|**|**
Sertão|RS|15713|1302|0|**|**
Sertão Santana|RS|34109|1401|0|**|**
Sertãozinho|PB|6118|1110|0|**|**
Sertãozinho|SP|5938|31114|7|22.5|588
Sete Barras|SP|4539|3052|0|**|**
Sete Lagoas|MG|112401|60238|44|73.0|235
Sete Quedas|MS|12898|2706|5|**|**
Sete de Setembro|RS|218574|403|0|**|**
Setubinha|MG|10757|2989|0|**|**
Severiano Melo|RN|2089|1557|0|**|**
Severiano de Almeida|RS|11126|837|0|**|**
Severínia|SP|5848|4463|1|**|**
Siderópolis|SC|3796|3473|1|**|**
Sidrolândia|MS|15788|12234|3|24.5|563
Sigefredo Pacheco|PI|13137|2481|0|**|**
Silva Jardim|RJ|44949|5426|1|**|**
Silvanópolis|TO|9706|1302|1|**|**
Silveira Martins|RS|21362|499|0|**|**
Silveiras|SP|5120|1450|0|**|**
Silveirânia|MG|2416|531|0|**|**
Silves|AM|5855|2219|0|**|**
Silvianópolis|MG|2201|1384|0|**|**
Silvânia|GO|8544|4580|2|**|**
Simolândia|GO|6053|1905|2|**|**
Simonésia|MG|19293|4974|1|**|**
Simplício Mendes|PI|6559|3266|0|**|**
Simão Dias|SE|18513|10690|5|46.8|376
Simão Pereira|MG|12251|595|0|**|**
Simões|PI|38988|3801|1|**|**
Simões Filho|BA|2546|35625|110|308.8|2
Sinimbu|RS|14267|2293|0|**|**
Sinop|MT|121416|34872|29|83.2|183
Siqueira Campos|PR|10047|4595|0|**|**
Sirinhaém|PE|118833|12724|2|15.7|673
Siriri|SE|18825|2254|0|**|**
Sobradinho|BA|41391|5815|2|**|**
Sobradinho|RS|8169|3520|1|**|**
Sobrado|PB|22109|2097|1|**|**
Sobral|CE|14348|60659|46|75.8|216
Sobrália|MG|7447|1283|0|**|**
Socorro|SP|193134|8662|0|**|**
Socorro do Piauí|PI|5762|1171|0|**|**
Soledade|PB|37288|3655|1|**|**
Soledade|RS|4495|7441|1|**|**
Soledade de Minas|MG|13993|1360|0|**|**
Solidão|PE|30092|1637|0|**|**
Solonópole|CE|5755|4393|1|**|**
Solânea|PB|5777|6673|1|**|**
Sombrio|SC|17768|7365|0|**|**
Sonora|MS|26323|4685|1|**|**
Sooretama|ES|27165|7029|1|**|**
Sorocaba|SP|15632|159552|38|23.8|574
Sorriso|MT|24685|21418|13|60.7|282
Sossêgo|PB|600692|848|0|**|**
Soure|PA|71190|6840|2|**|**
Sousa|PB|3256|17494|9|51.4|341
Souto Soares|BA|23461|4443|2|**|**
Sucupira|TO|66457|421|0|**|**
Sucupira do Norte|MA|16069|2865|1|**|**
Sucupira do Riachão|MA|1783|1398|1|**|**
Sud Mennucci|SP|10454|1873|0|**|**
Sul Brasil|SC|5466|597|0|**|**
Sulina|PR|7446|688|0|**|**
Sumaré|SP|2714|68796|19|27.6|534
Sumidouro|RJ|3315|3946|0|**|**
Sumé|PB|246247|4165|2|**|**
Surubim|PE|15010|16157|4|24.8|560
Sussuapara|PI|16215|1600|0|**|**
Suzano|SP|59751|71418|16|22.4|592
Suzanápolis|SP|6409|840|0|**|**
Sátiro Dias|BA|267583|5258|1|**|**
São Benedito|CE|3473|12193|6|49.2|355
São Benedito do Rio Preto|MA|19054|4969|2|**|**
São Benedito do Sul|PE|44825|4239|1|**|**
São Bentinho|PB|18004|1095|0|**|**
São Bento|MA|14326|13014|2|15.4|679
São Bento|PB|4221|9134|5|**|**
São Bento Abade|MG|42083|1256|0|**|**
São Bento do Norte|RN|31582|805|0|**|**
São Bento do Sapucaí|SP|4704|2340|0|**|**
São Bento do Sul|SC|2915|20609|3|14.6|691
São Bento do Tocantins|TO|10486|1280|0|**|**
São Bento do Trairí|RN|76215|1152|0|**|**
São Bento do Una|PE|4740|14882|6|40.3|423
São Bernardino|SC|4005|612|0|**|**
São Bernardo|MA|54433|7850|0|**|**
São Bernardo do Campo|SP|2676|202959|35|17.2|651
São Bonifácio|SC|27044|603|0|**|**
São Borja|RS|774886|14900|5|33.6|478
São Braz do Piauí|PI|2977|1174|0|**|**
São Brás|AL|61189|1782|0|**|**
São Brás do Suaçuí|MG|4332|890|0|**|**
São Caetano de Odivelas|PA|6744|4950|1|**|**
São Caetano do Sul|SP|3548|33043|0|0.0|817
São Caitano|PE|17087|9904|3|**|**
São Carlos|SC|150638|2644|0|**|**
São Carlos|SP|35554|58015|18|31.0|499
São Carlos do Ivaí|PR|10431|1696|0|**|**
São Cristovão do Sul|SC|226322|1364|0|**|**
São Cristóvão|SE|6422|23635|21|88.9|168
São Desidério|BA|5089|8898|0|**|**
São Domingos|BA|81011|2370|1|**|**
São Domingos|GO|28921|3021|0|**|**
São Domingos|PB|9266|748|0|**|**
São Domingos|SC|11520|2287|0|**|**
São Domingos|SE|2909|2827|2|**|**
São Domingos das Dores|MG|9389|1578|0|**|**
São Domingos do Araguaia|PA|10424|6672|3|**|**
São Domingos do Azeitão|MA|5441|1943|0|**|**
São Domingos do Capim|PA|23602|8457|2|**|**
São Domingos do Cariri|PB|7088|622|0|**|**
São Domingos do Maranhão|MA|30215|9333|2|**|**
São Domingos do Norte|ES|2455|2062|1|**|**
São Domingos do Prata|MG|33692|4015|0|**|**
São Domingos do Sul|RS|8070|656|0|**|**
São Felipe|BA|17314|5611|1|**|**
São Felipe D'Oeste|RO|2941|1479|0|**|**
São Fernando|RN|20329|908|0|**|**
São Fidélis|RJ|5862|8781|2|**|**
São Francisco|MG|3427|15390|2|13.0|705
São Francisco|PB|37657|771|0|**|**
São Francisco|SE|54180|910|0|**|**
São Francisco|SP|3349|581|0|**|**
São Francisco de Assis|RS|3524|4119|0|**|**
São Francisco de Assis do Piauí|PI|2783|1534|0|**|**
São Francisco de Goiás|GO|19020|1435|0|**|**
São Francisco de Itabapoana|RJ|5686|10422|3|28.8|519
São Francisco de Paula|MG|6134|1684|0|**|**
São Francisco de Paula|RS|41386|4809|0|**|**
São Francisco de Sales|MG|6476|1500|0|**|**
São Francisco do Brejão|MA|20660|2955|0|**|**
São Francisco do Conde|BA|5852|10085|8|79.3|203
São Francisco do Glória|MG|10745|1187|1|**|**
São Francisco do Guaporé|RO|34226|4681|1|**|**
São Francisco do Maranhão|MA|5100|3159|0|**|**
São Francisco do Oeste|RN|16636|1072|0|**|**
São Francisco do Pará|PA|11932|4381|1|**|**
São Francisco do Piauí|PI|3934|1549|0|**|**
São Francisco do Sul|SC|15184|10728|4|37.3|453
São Félix|BA|6290|4289|1|**|**
São Félix de Balsas|MA|44064|1245|0|**|**
São Félix de Minas|MG|14159|873|1|**|**
São Félix do Araguaia|MT|4636|2646|0|**|**
São Félix do Coribe|BA|3372|3791|1|**|**
São Félix do Piauí|PI|10804|684|0|**|**
São Félix do Tocantins|TO|13243|369|0|**|**
São Félix do Xingu|PA|2925|30919|12|38.8|435
São Gabriel|BA|1463|5104|2|**|**
São Gabriel|RS|99905|14076|1|7.1|789
São Gabriel da Cachoeira|AM|18430|10746|2|18.6|631
São Gabriel da Palha|ES|60478|9146|6|**|**
São Gabriel do Oeste|MS|39097|6497|2|**|**
São Geraldo|MG|32655|2751|0|**|**
São Geraldo da Piedade|MG|23016|1114|1|**|**
São Geraldo do Araguaia|PA|10648|7223|3|**|**
São Geraldo do Baixio|MG|4295|858|0|**|**
São Gonçalo|RJ|25277|248638|167|67.2|255
São Gonçalo do Abaeté|MG|3580|1588|0|**|**
São Gonçalo do Amarante|CE|1016128|13360|8|59.9|286
São Gonçalo do Amarante|RN|6390|26411|28|106.0|124
São Gonçalo do Gurguéia|PI|45141|785|0|**|**
São Gonçalo do Pará|MG|90376|2665|0|**|**
São Gonçalo do Piauí|PI|2901|1272|0|**|**
São Gonçalo do Rio Abaixo|MG|10765|2725|0|**|**
São Gonçalo do Rio Preto|MG|4831|809|0|**|**
São Gonçalo do Sapucaí|MG|9976|6190|1|**|**
São Gonçalo dos Campos|BA|3071|9811|7|**|**
São Gotardo|MG|24148|9202|6|**|**
São Jerônimo|RS|34232|5397|2|**|**
São Jerônimo da Serra|PR|32452|2713|0|**|**
São Joaquim|SC|22414|6283|1|**|**
São Joaquim da Barra|SP|11275|12406|1|8.1|770
São Joaquim de Bicas|MG|25111|7845|10|**|**
São Joaquim do Monte|PE|47256|5586|4|**|**
São Jorge|RS|26653|614|0|**|**
São Jorge d'Oeste|PR|20586|2227|1|**|**
São Jorge do Ivaí|PR|2759|1184|0|**|**
São Jorge do Patrocínio|PR|9052|1407|0|**|**
São José|SC|5506|60150|22|36.6|459
São José da Barra|MG|5956|1753|0|**|**
São José da Bela Vista|SP|215278|2259|0|**|**
São José da Boa Vista|PR|6888|1467|1|**|**
São José da Coroa Grande|PE|8456|5247|5|**|**
São José da Lagoa Tapada|PB|6441|1881|0|**|**
São José da Laje|AL|18816|6257|10|**|**
São José da Lapa|MG|7560|5416|0|**|**
São José da Safira|MG|22906|1126|1|**|**
São José da Tapera|AL|20524|8381|2|**|**
São José da Varginha|MG|4103|1077|0|**|**
São José da Vitória|BA|30549|1497|2|**|**
São José das Missões|RS|4345|523|0|**|**
São José das Palmeiras|PR|5609|942|0|**|**
São José de Caiana|PB|2678|1796|0|**|**
São José de Espinharas|PB|3789|1255|0|**|**
São José de Mipibu|RN|6052|11379|19|167.0|32
São José de Piranhas|PB|4708|5351|1|**|**
São José de Princesa|PB|40511|1146|0|**|**
São José de Ribamar|MA|19281|52883|37|70.0|247
São José de Ubá|RJ|4106|1711|0|**|**
São José do Alegre|MG|167714|913|0|**|**
São José do Barreiro|SP|7093|937|0|**|**
São José do Belmonte|PE|4026|9072|2|**|**
São José do Bonfim|PB|4068|875|0|**|**
São José do Brejo do Cruz|PB|32763|457|0|**|**
São José do Calçado|ES|3303|2366|1|**|**
São José do Campestre|RN|1707|3508|1|**|**
São José do Cedro|SC|10397|3378|0|**|**
São José do Cerrito|SC|12413|1921|0|**|**
São José do Divino|MG|13685|1004|0|**|**
São José do Divino|PI|9104|1592|0|**|**
São José do Egito|PE|3830|8487|2|**|**
São José do Goiabal|MG|5189|1331|0|**|**
São José do Herval|RS|32186|461|0|**|**
São José do Hortêncio|RS|5580|1033|0|**|**
São José do Inhacorá|RS|2155|443|0|**|**
São José do Jacuri|MG|4201|1711|0|**|**
São José do Jacuípe|BA|2170|2702|2|**|**
São José do Mantimento|MG|6518|596|0|**|**
São José do Norte|RS|10293|6078|0|**|**
São José do Ouro|RS|2625|1443|0|**|**
São José do Peixe|PI|25761|856|0|**|**
São José do Piauí|PI|6882|1654|0|**|**
São José do Povo|MT|3682|837|0|**|**
São José do Rio Claro|MT|6574|5035|0|**|**
São José do Rio Pardo|SP|3673|13435|1|7.4|782
São José do Rio Preto|SP|17786|103760|15|14.5|695
São José do Sabugi|PB|52176|1054|0|**|**
São José do Seridó|RN|415769|1237|0|**|**
São José do Sul|RS|4027|465|0|**|**
São José do Vale do Rio Preto|RJ|4300|5194|0|**|**
São José do Xingu|MT|2132|1530|0|**|**
São José dos Ausentes|RS|20540|827|0|**|**
São José dos Basílios|MA|5291|2089|0|**|**
São José dos Campos|SP|3319|172319|25|14.5|693
São José dos Cordeiros|PB|7506|858|0|**|**
São José dos Pinhais|PR|643603|74901|72|96.1|151
São José dos Quatro Marcos|MT|3709|4956|1|**|**
São José dos Ramos|PB|273255|1517|1|**|**
