 897 º; Santa Branca (SP); 0,735; 0,706; 0,828; 0,678
 897 º; Aspásia (SP); 0,735; 0,699; 0,864; 0,657
 897 º; Nova Independência (SP); 0,735; 0,675; 0,827; 0,711
 897 º; Jardinópolis (SP); 0,735; 0,728; 0,853; 0,640
 897 º; Embu (SP); 0,735; 0,700; 0,839; 0,676
 897 º; Glicério (SP); 0,735; 0,735; 0,858; 0,630
 897 º; Tabapuã (SP); 0,735; 0,726; 0,820; 0,666
 920 º; Bernardino de Campos (SP); 0,734; 0,713; 0,838; 0,662
 920 º; Divinolândia (SP); 0,734; 0,720; 0,850; 0,645
 920 º; Cristais Paulista (SP); 0,734; 0,723; 0,802; 0,682
 920 º; Cássia dos Coqueiros (SP); 0,734; 0,680; 0,864; 0,673
 920 º; Rincão (SP); 0,734; 0,701; 0,826; 0,682
 920 º; Cajobi (SP); 0,734; 0,714; 0,822; 0,674
 940 º; Santa Clara D'Oeste (SP); 0,733; 0,712; 0,804; 0,687
 940 º; Ariranha (SP); 0,733; 0,730; 0,813; 0,663
 940 º; Monte Mor (SP); 0,733; 0,713; 0,863; 0,639
 940 º; Jarinu (SP); 0,733; 0,723; 0,826; 0,659
 940 º; Iacri (SP); 0,733; 0,701; 0,857; 0,655
 940 º; Lucianópolis (SP); 0,733; 0,736; 0,809; 0,662
 940 º; Pradópolis (SP); 0,733; 0,738; 0,822; 0,650
 940 º; Bananal (SP); 0,733; 0,693; 0,872; 0,653
 965 º; Pontes Gestal (SP); 0,732; 0,705; 0,805; 0,690
 965 º; Paranapuã (SP); 0,732; 0,712; 0,842; 0,655
 965 º; Palestina (SP); 0,732; 0,717; 0,848; 0,645
 965 º; Piacatu (SP); 0,732; 0,681; 0,843; 0,684
 965 º; Quintana (SP); 0,732; 0,689; 0,811; 0,703
 965 º; Engenheiro Coelho (SP); 0,732; 0,720; 0,815; 0,668
 965 º; Itapeva (SP); 0,732; 0,702; 0,803; 0,697
 965 º; Guarani D'Oeste (SP); 0,732; 0,682; 0,806; 0,714
 965 º; Fartura (SP); 0,732; 0,699; 0,867; 0,648
 965 º; Salesópolis (SP); 0,732; 0,687; 0,829; 0,690
 965 º; Santo Expedito (SP); 0,732; 0,664; 0,828; 0,714
 993 º; Franco da Rocha (SP); 0,731; 0,702; 0,852; 0,654
 993 º; Meridiano (SP); 0,731; 0,717; 0,817; 0,667
 993 º; Tambaú (SP); 0,731; 0,729; 0,858; 0,624
 993 º; Castilho (SP); 0,731; 0,688; 0,827; 0,686
 993 º; Marinópolis (SP); 0,731; 0,681; 0,825; 0,694
 993 º; Guararema (SP); 0,731; 0,729; 0,817; 0,656
 993 º; Luís Antônio (SP); 0,731; 0,709; 0,822; 0,671
 1021 º; Bertioga (SP); 0,730; 0,727; 0,817; 0,654
 1021 º; Itajobi (SP); 0,730; 0,727; 0,832; 0,644
 1021 º; Sagres (SP); 0,730; 0,692; 0,830; 0,677
 1021 º; Patrocínio Paulista (SP); 0,730; 0,696; 0,826; 0,678
 1021 º; Mineiros do Tietê (SP); 0,730; 0,719; 0,823; 0,658
 1021 º; Casa Branca (SP); 0,730; 0,727; 0,835; 0,640
 1021 º; Óleo (SP); 0,730; 0,713; 0,858; 0,637
 1021 º; Adolfo (SP); 0,730; 0,710; 0,844; 0,648
 1021 º; Embaúba (SP); 0,730; 0,723; 0,840; 0,641
