PROPOSICAO,VOTACAO,PARLAMENTAR_ID,PARLAMENTAR_NOME,PARTIDO,UF,REGIAO,VOTO
PLC 00007/2010,606,179,Acir Gurgacz,PDT,RO,Norte,NAO
PLC 00007/2010,606,168,Jefferson Praia,PDT,AM,Norte,SIM
PLC 00007/2010,606,343,Jorge Yanai,DEM,MT,CentroOeste,SIM
PLC 00007/2010,606,166,Valter Pereira,PMDB,MS,CentroOeste,SIM
PLC 00007/2010,606,165,Jarbas Vasconcelos,PMDB,PE,Nordeste,SIM
PLC 00007/2010,606,164,Rosalba Ciarlini,DEM,RN,Norte,SIM
PLC 00007/2010,606,163,João Vicente Claudino,PTB,PI,Nordeste,ABSTENCAO
PLC 00007/2010,606,162,Mário Couto,PSDB,PA,Norte,SIM
PLC 00007/2010,606,161,João Durval,PDT,BA,Nordeste,AUSENTE
PLC 00007/2010,606,160,Marconi Perillo,PSDB,GO,CentroOeste,SIM
PLC 00007/2010,606,159,Jayme Campos,DEM,MT,CentroOeste,SIM
PLC 00007/2010,606,158,Cícero Lucena,PSDB,PB,Nordeste,SIM
PLC 00007/2010,606,210,Alfredo Nascimento,PR,AM,Norte,SIM
PLC 00007/2010,606,157,Fernando Collor,PTB,AL,Nordeste,NAO
PLC 00007/2010,606,156,Roberto Cavalcanti,PRB,PB,Nordeste,NAO
PLC 00007/2010,606,155,Flexa Ribeiro,PSDB,PA,Norte,SIM
PLC 00007/2010,606,153,Sergio Guerra,PSDB,PE,Nordeste,SIM
PLC 00007/2010,606,152,Papaléo Paes,PSDB,AP,Norte,SIM
PLC 00007/2010,606,151,Mozarildo Cavalcanti,PTB,RR,Norte,AUSENTE
PLC 00007/2010,606,178,Mão Santa,PSC,PI,Nordeste,SIM
PLC 00007/2010,606,149,Garibaldi Alves Filho,PMDB,RN,Norte,AUSENTE
PLC 00007/2010,606,148,Fátima Cleide,PT,RO,Norte,NAO
PLC 00007/2010,606,147,Cristovam Buarque,PDT,DF,CentroOeste,SIM
PLC 00007/2010,606,146,Augusto Botelho,PT,RR,Norte,NAO
PLC 00007/2010,606,145,Renato Casagrande,PSB,ES,Sudeste,NAO
PLC 00007/2010,606,143,Paulo Duque,PMDB,RJ,Sudeste,NAO
PLC 00007/2010,606,142,José Nery,PSOL,PA,Norte,SIM
PLC 00007/2010,606,141,Adelmir Santana,DEM,DF,CentroOeste,SIM
PLC 00007/2010,606,140,Neuto De Conto,PMDB,SC,Norte,SIM
PLC 00007/2010,606,138,Arthur Virgílio,PSDB,AM,Norte,SIM
PLC 00007/2010,606,137,Sérgio Zambiasi,PTB,RS,Sul,SIM
PLC 00007/2010,606,136,Serys Slhessarenko,PT,MT,CentroOeste,NAO
PLC 00007/2010,606,135,Delcídio do Amaral,PT,MS,CentroOeste,NAO
PLC 00007/2010,606,134,César Borges,PR,BA,Nordeste,SIM
PLC 00007/2010,606,133,Marcelo Crivella,PRB,RJ,Sudeste,NAO
PLC 00007/2010,606,132,Eduardo Azeredo,PSDB,MG,Sudeste,SIM
PLC 00007/2010,606,131,Geraldo Mesquita Júnior,PMDB,AC,Norte,SIM
PLC 00007/2010,606,130,Valdir Raupp,PMDB,RO,Norte,NAO
PLC 00007/2010,606,129,Demóstenes Torres,DEM,GO,CentroOeste,SIM
PLC 00007/2010,606,128,Patrícia Saboya,PDT,CE,Nordeste,SIM
PLC 00007/2010,606,127,Tasso Jereissati,PSDB,CE,Nordeste,SIM
PLC 00007/2010,606,126,João Ribeiro,PR,TO,Norte,SIM
PLC 00007/2010,606,125,João Tenório,PSDB,AL,Nordeste,AUSENTE
PLC 00007/2010,606,123,Ideli Salvatti,PT,SC,Norte,NAO
PLC 00007/2010,606,122,Almeida Lima,PMDB,SE,Nordeste,NAO
PLC 00007/2010,606,121,Gim,PTB,DF,CentroOeste,NAO
PLC 00007/2010,606,120,Kátia Abreu,DEM,TO,Norte,SIM
PLC 00007/2010,606,119,Raimundo Colombo,DEM,SC,Norte,AUSENTE
PLC 00007/2010,606,342,Hélio Costa,PMDB,MG,Sudeste,SIM
PLC 00007/2010,606,117,Magno Malta,PR,ES,Sudeste,NAO
PLC 00007/2010,606,116,Antonio Carlos Valadares,PSB,SE,Nordeste,NAO
PLC 00007/2010,606,115,Francisco Dornelles,PP,RJ,Sudeste,NAO
PLC 00007/2010,606,114,Osmar Dias,PDT,PR,Sul,AUSENTE
PLC 00007/2010,606,113,Maria do Carmo Alves,DEM,SE,Nordeste,AUSENTE
PLC 00007/2010,606,112,Alvaro Dias,PSDB,PR,Sul,SIM
PLC 00007/2010,606,111,Tião Viana,PT,AC,Norte,NAO
PLC 00007/2010,606,177,Flávio Arns,PSDB,PR,Sul,SIM
PLC 00007/2010,606,169,Mauro Fecury,PMDB,MA,Norte,NAO
PLC 00007/2010,606,109,Gilvam Borges,PMDB,AP,Norte,NAO
PLC 00007/2010,606,108,Lúcia Vânia,PSDB,GO,CentroOeste,SIM
PLC 00007/2010,606,107,Inácio Arruda,PCdoB,CE,Nordeste,NAO
PLC 00007/2010,606,106,Marisa Serrano,PSDB,MS,CentroOeste,SIM
PLC 00007/2010,606,105,Antonio Carlos Júnior,DEM,BA,Nordeste,SIM
PLC 00007/2010,606,104,Aloizio Mercadante,PT,SP,Sudeste,NAO
PLC 00007/2010,606,103,Efraim Morais,DEM,PB,Nordeste,SIM
PLC 00007/2010,606,102,Eliseu Resende,DEM,MG,Sudeste,AUSENTE
PLC 00007/2010,606,101,Eduardo Suplicy,PT,SP,Sudeste,NAO
PLC 00007/2010,606,100,Romero Jucá,PMDB,RR,Norte,NAO
PLC 00007/2010,606,99,Paulo Paim,PT,RS,Sul,SIM
PLC 00007/2010,606,98,Pedro Simon,PMDB,RS,Sul,SIM
PLC 00007/2010,606,170,Marina Silva,PV,AC,Norte,ABSTENCAO
PLC 00007/2010,606,96,Gerson Camata,PMDB,ES,Sudeste,NAO
PLC 00007/2010,606,95,Romeu Tuma,PTB,SP,Sudeste,SIM
PLC 00007/2010,606,94,Renan Calheiros,PMDB,AL,Nordeste,NAO
PLC 00007/2010,606,341,Edison Lobão,PMDB,MA,Norte,NAO
PLC 00007/2010,606,93,Leomar Quintanilha,PMDB,TO,Norte,NAO
PLC 00007/2010,606,92,Heráclito Fortes,DEM,PI,Nordeste,SIM
PLC 00007/2010,606,91,José Agripino,DEM,RN,Norte,SIM
PLC 00007/2010,606,90,Marco Maciel,DEM,PE,Nordeste,SIM
PLC 00007/2010,606,89,Epitácio Cafeteira,PTB,MA,Norte,AUSENTE
PLC 00007/2010,606,88,José Sarney,PMDB,AP,Norte,ABSTENCAO
PLC 00007/2010,605,179,Acir Gurgacz,PDT,RO,Norte,SIM
PLC 00007/2010,605,168,Jefferson Praia,PDT,AM,Norte,SIM
PLC 00007/2010,605,343,Jorge Yanai,DEM,MT,CentroOeste,NAO
PLC 00007/2010,605,166,Valter Pereira,PMDB,MS,CentroOeste,SIM
PLC 00007/2010,605,165,Jarbas Vasconcelos,PMDB,PE,Nordeste,NAO
PLC 00007/2010,605,164,Rosalba Ciarlini,DEM,RN,Norte,NAO
PLC 00007/2010,605,163,João Vicente Claudino,PTB,PI,Nordeste,ABSTENCAO
PLC 00007/2010,605,162,Mário Couto,PSDB,PA,Norte,NAO
PLC 00007/2010,605,161,João Durval,PDT,BA,Nordeste,AUSENTE
PLC 00007/2010,605,160,Marconi Perillo,PSDB,GO,CentroOeste,NAO
PLC 00007/2010,605,159,Jayme Campos,DEM,MT,CentroOeste,NAO
PLC 00007/2010,605,158,Cícero Lucena,PSDB,PB,Nordeste,NAO
PLC 00007/2010,605,210,Alfredo Nascimento,PR,AM,Norte,SIM
PLC 00007/2010,605,157,Fernando Collor,PTB,AL,Nordeste,SIM
PLC 00007/2010,605,156,Roberto Cavalcanti,PRB,PB,Nordeste,SIM
PLC 00007/2010,605,155,Flexa Ribeiro,PSDB,PA,Norte,NAO
PLC 00007/2010,605,153,Sergio Guerra,PSDB,PE,Nordeste,NAO
PLC 00007/2010,605,152,Papaléo Paes,PSDB,AP,Norte,NAO
PLC 00007/2010,605,151,Mozarildo Cavalcanti,PTB,RR,Norte,AUSENTE
PLC 00007/2010,605,178,Mão Santa,PSC,PI,Nordeste,NAO
PLC 00007/2010,605,149,Garibaldi Alves Filho,PMDB,RN,Norte,SIM
PLC 00007/2010,605,148,Fátima Cleide,PT,RO,Norte,SIM
PLC 00007/2010,605,147,Cristovam Buarque,PDT,DF,CentroOeste,SIM
PLC 00007/2010,605,146,Augusto Botelho,PT,RR,Norte,SIM
PLC 00007/2010,605,145,Renato Casagrande,PSB,ES,Sudeste,NAO
PLC 00007/2010,605,143,Paulo Duque,PMDB,RJ,Sudeste,SIM
PLC 00007/2010,605,142,José Nery,PSOL,PA,Norte,SIM
PLC 00007/2010,605,141,Adelmir Santana,DEM,DF,CentroOeste,NAO
PLC 00007/2010,605,140,Neuto De Conto,PMDB,SC,Norte,SIM
PLC 00007/2010,605,138,Arthur Virgílio,PSDB,AM,Norte,NAO
PLC 00007/2010,605,137,Sérgio Zambiasi,PTB,RS,Sul,SIM
PLC 00007/2010,605,136,Serys Slhessarenko,PT,MT,CentroOeste,SIM
PLC 00007/2010,605,135,Delcídio do Amaral,PT,MS,CentroOeste,SIM
PLC 00007/2010,605,134,César Borges,PR,BA,Nordeste,SIM
PLC 00007/2010,605,133,Marcelo Crivella,PRB,RJ,Sudeste,SIM
PLC 00007/2010,605,132,Eduardo Azeredo,PSDB,MG,Sudeste,NAO
PLC 00007/2010,605,131,Geraldo Mesquita Júnior,PMDB,AC,Norte,NAO
PLC 00007/2010,605,130,Valdir Raupp,PMDB,RO,Norte,SIM
PLC 00007/2010,605,129,Demóstenes Torres,DEM,GO,CentroOeste,NAO
PLC 00007/2010,605,128,Patrícia Saboya,PDT,CE,Nordeste,NAO
PLC 00007/2010,605,127,Tasso Jereissati,PSDB,CE,Nordeste,NAO
PLC 00007/2010,605,126,João Ribeiro,PR,TO,Norte,SIM
PLC 00007/2010,605,125,João Tenório,PSDB,AL,Nordeste,AUSENTE
PLC 00007/2010,605,123,Ideli Salvatti,PT,SC,Norte,SIM
PLC 00007/2010,605,122,Almeida Lima,PMDB,SE,Nordeste,SIM
PLC 00007/2010,605,121,Gim,PTB,DF,CentroOeste,SIM
PLC 00007/2010,605,120,Kátia Abreu,DEM,TO,Norte,NAO
PLC 00007/2010,605,119,Raimundo Colombo,DEM,SC,Norte,AUSENTE
PLC 00007/2010,605,342,Hélio Costa,PMDB,MG,Sudeste,SIM
PLC 00007/2010,605,117,Magno Malta,PR,ES,Sudeste,NAO
PLC 00007/2010,605,116,Antonio Carlos Valadares,PSB,SE,Nordeste,SIM
PLC 00007/2010,605,115,Francisco Dornelles,PP,RJ,Sudeste,NAO
PLC 00007/2010,605,114,Osmar Dias,PDT,PR,Sul,AUSENTE
PLC 00007/2010,605,113,Maria do Carmo Alves,DEM,SE,Nordeste,AUSENTE
PLC 00007/2010,605,112,Alvaro Dias,PSDB,PR,Sul,NAO
PLC 00007/2010,605,111,Tião Viana,PT,AC,Norte,SIM
PLC 00007/2010,605,177,Flávio Arns,PSDB,PR,Sul,NAO
PLC 00007/2010,605,169,Mauro Fecury,PMDB,MA,Norte,SIM
PLC 00007/2010,605,109,Gilvam Borges,PMDB,AP,Norte,SIM
PLC 00007/2010,605,108,Lúcia Vânia,PSDB,GO,CentroOeste,NAO
PLC 00007/2010,605,107,Inácio Arruda,PCdoB,CE,Nordeste,SIM
PLC 00007/2010,605,106,Marisa Serrano,PSDB,MS,CentroOeste,NAO
PLC 00007/2010,605,105,Antonio Carlos Júnior,DEM,BA,Nordeste,NAO
PLC 00007/2010,605,104,Aloizio Mercadante,PT,SP,Sudeste,SIM
PLC 00007/2010,605,103,Efraim Morais,DEM,PB,Nordeste,NAO
PLC 00007/2010,605,102,Eliseu Resende,DEM,MG,Sudeste,AUSENTE
PLC 00007/2010,605,101,Eduardo Suplicy,PT,SP,Sudeste,SIM
PLC 00007/2010,605,100,Romero Jucá,PMDB,RR,Norte,SIM
PLC 00007/2010,605,99,Paulo Paim,PT,RS,Sul,SIM
PLC 00007/2010,605,98,Pedro Simon,PMDB,RS,Sul,SIM
PLC 00007/2010,605,170,Marina Silva,PV,AC,Norte,ABSTENCAO
PLC 00007/2010,605,96,Gerson Camata,PMDB,ES,Sudeste,ABSTENCAO
PLC 00007/2010,605,95,Romeu Tuma,PTB,SP,Sudeste,SIM
PLC 00007/2010,605,94,Renan Calheiros,PMDB,AL,Nordeste,SIM
PLC 00007/2010,605,341,Edison Lobão,PMDB,MA,Norte,SIM
PLC 00007/2010,605,93,Leomar Quintanilha,PMDB,TO,Norte,SIM
PLC 00007/2010,605,92,Heráclito Fortes,DEM,PI,Nordeste,NAO
PLC 00007/2010,605,91,José Agripino,DEM,RN,Norte,NAO
PLC 00007/2010,605,90,Marco Maciel,DEM,PE,Nordeste,NAO
PLC 00007/2010,605,89,Epitácio Cafeteira,PTB,MA,Norte,AUSENTE
PLC 00007/2010,605,88,José Sarney,PMDB,AP,Norte,ABSTENCAO
PEC 00007/2015,712,355,Ataídes Oliveira,PSDB,TO,Norte,SIM
PEC 00007/2015,712,387,Gladson Cameli,PP,AC,Norte,AUSENTE
PEC 00007/2015,712,385,Dário Berger,PMDB,SC,Norte,SIM
PEC 00007/2015,712,384,Romário,PSB,RJ,Sudeste,SIM
PEC 00007/2015,712,383,Regina Sousa,PT,PI,Nordeste,SIM
PEC 00007/2015,712,333,Lídice da Mata,PSB,BA,Nordeste,SIM
PEC 00007/2015,712,382,Davi Alcolumbre,DEM,AP,Norte,AUSENTE
PEC 00007/2015,712,381,Fátima Bezerra,PT,RN,Norte,SIM
PEC 00007/2015,712,380,Roberto Rocha,PSB,MA,Norte,SIM
PEC 00007/2015,712,379,Ronaldo Caiado,DEM,GO,CentroOeste,SIM
PEC 00007/2015,712,378,Otto Alencar,PSD,BA,Nordeste,SIM
PEC 00007/2015,712,377,José Medeiros,PPS,MT,CentroOeste,SIM
PEC 00007/2015,712,376,Hélio José,PSD,DF,CentroOeste,SIM
PEC 00007/2015,712,375,Wellington Fagundes,PR,MT,CentroOeste,SIM
PEC 00007/2015,712,374,Donizeti Nogueira,PT,TO,Norte,SIM
PEC 00007/2015,712,243,Wilder Morais,DEM,GO,CentroOeste,AUSENTE
PEC 00007/2015,712,373,Telmário Mota,PDT,RR,Norte,AUSENTE
PEC 00007/2015,712,372,Lasier Martins,PDT,RS,Sul,SIM
PEC 00007/2015,712,371,Elmano Férrer,PTB,PI,Nordeste,SIM
PEC 00007/2015,712,370,Antonio Anastasia,PSDB,MG,Sudeste,SIM
PEC 00007/2015,712,369,Simone Tebet,PMDB,MS,CentroOeste,SIM
PEC 00007/2015,712,368,Omar Aziz,PSD,AM,Norte,SIM
PEC 00007/2015,712,367,Reguffe,PDT,DF,CentroOeste,SIM
PEC 00007/2015,712,337,Douglas Cintra,PTB,PE,Nordeste,SIM
PEC 00007/2015,712,366,Fernando Bezerra Coelho,PSB,PE,Nordeste,SIM
PEC 00007/2015,712,331,Ana Amélia,PP,RS,Sul,SIM
PEC 00007/2015,712,179,Acir Gurgacz,PDT,RO,Norte,SIM
PEC 00007/2015,712,330,Cássio Cunha Lima,PSDB,PB,Nordeste,SIM
PEC 00007/2015,712,236,Jorge Viana,PT,AC,Norte,AUSENTE
PEC 00007/2015,712,365,Sandra Braga,PMDB,AM,Norte,SIM
PEC 00007/2015,712,235,Randolfe Rodrigues,PSOL,AP,Norte,SIM
PEC 00007/2015,712,233,Humberto Costa,PT,PE,Nordeste,SIM
PEC 00007/2015,712,329,Gleisi Hoffmann,PT,PR,Sul,AUSENTE
PEC 00007/2015,712,232,Ivo Cassol,PP,RO,Norte,SIM
PEC 00007/2015,712,231,Luiz Henrique,PMDB,SC,Norte,AUSENTE
PEC 00007/2015,712,230,Marta Suplicy,PT,SP,Sudeste,SIM
PEC 00007/2015,712,224,Zeze Perrella,PDT,MG,Sudeste,AUSENTE
PEC 00007/2015,712,220,Eduardo Amorim,PSC,SE,Nordeste,SIM
PEC 00007/2015,712,219,Angela Portela,PT,RR,Norte,SIM
PEC 00007/2015,712,326,Sérgio Petecão,PSD,AC,Norte,AUSENTE
PEC 00007/2015,712,157,Fernando Collor,PTB,AL,Nordeste,ABSTENCAO
PEC 00007/2015,712,155,Flexa Ribeiro,PSDB,PA,Norte,SIM
PEC 00007/2015,712,149,Garibaldi Alves Filho,PMDB,RN,Norte,SIM
PEC 00007/2015,712,147,Cristovam Buarque,PDT,DF,CentroOeste,SIM
PEC 00007/2015,712,208,Benedito de Lira,PP,AL,Nordeste,SIM
PEC 00007/2015,712,206,Vicentinho Alves,PR,TO,Norte,SIM
PEC 00007/2015,712,135,Delcídio do Amaral,PT,MS,CentroOeste,SIM
PEC 00007/2015,712,133,Marcelo Crivella,PRB,RJ,Sudeste,AUSENTE
PEC 00007/2015,712,130,Valdir Raupp,PMDB,RO,Norte,SIM
PEC 00007/2015,712,259,José Maranhão,PMDB,PB,Nordeste,ABSTENCAO
PEC 00007/2015,712,127,Tasso Jereissati,PSDB,CE,Nordeste,SIM
PEC 00007/2015,712,324,João Capiberibe,PSB,AP,Norte,SIM
PEC 00007/2015,712,363,José Serra,PSDB,SP,Sudeste,SIM
PEC 00007/2015,712,203,Aloysio Nunes Ferreira,PSDB,SP,Sudeste,AUSENTE
PEC 00007/2015,712,201,Paulo Bauer,PSDB,SC,Norte,ABSTENCAO
PEC 00007/2015,712,200,Lindbergh Farias,PT,RJ,Sudeste,SIM
PEC 00007/2015,712,362,Rose de Freitas,PMDB,ES,Sudeste,SIM
PEC 00007/2015,712,361,Raimundo Lira,PMDB,PB,Nordeste,SIM
PEC 00007/2015,712,198,Waldemir Moka,PMDB,MS,CentroOeste,SIM
PEC 00007/2015,712,117,Magno Malta,PR,ES,Sudeste,AUSENTE
PEC 00007/2015,712,116,Antonio Carlos Valadares,PSB,SE,Nordeste,AUSENTE
PEC 00007/2015,712,113,Maria do Carmo Alves,DEM,SE,Nordeste,AUSENTE
PEC 00007/2015,712,112,Alvaro Dias,PSDB,PR,Sul,AUSENTE
PEC 00007/2015,712,283,João Alberto Souza,PMDB,MA,Norte,AUSENTE
PEC 00007/2015,712,321,Ricardo Ferraço,PMDB,ES,Sudeste,SIM
PEC 00007/2015,712,196,Walter Pinheiro,PT,BA,Nordeste,SIM
PEC 00007/2015,712,320,Roberto Requião,PMDB,PR,Sul,AUSENTE
PEC 00007/2015,712,193,Ciro Nogueira,PP,PI,Nordeste,SIM
PEC 00007/2015,712,108,Lúcia Vânia,PSDB,GO,CentroOeste,SIM
PEC 00007/2015,712,319,José Pimentel,PT,CE,Nordeste,SIM
PEC 00007/2015,712,189,Vanessa Grazziotin,PCdoB,AM,Norte,SIM
PEC 00007/2015,712,318,Aécio Neves,PSDB,MG,Sudeste,SIM
PEC 00007/2015,712,359,Paulo Rocha,PT,PA,Norte,SIM
PEC 00007/2015,712,317,Eunício Oliveira,PMDB,CE,Nordeste,SIM
PEC 00007/2015,712,100,Romero Jucá,PMDB,RR,Norte,SIM
PEC 00007/2015,712,184,Blairo Maggi,PR,MT,CentroOeste,SIM
PEC 00007/2015,712,99,Paulo Paim,PT,RS,Sul,SIM
PEC 00007/2015,712,183,Jader Barbalho,PMDB,PA,Norte,SIM
PEC 00007/2015,712,94,Renan Calheiros,PMDB,AL,Nordeste,ABSTENCAO
PEC 00007/2015,712,341,Edison Lobão,PMDB,MA,Norte,SIM
PEC 00007/2015,712,91,José Agripino,DEM,RN,Norte,SIM
PEC 00007/2015,711,355,Ataídes Oliveira,PSDB,TO,Norte,SIM
PEC 00007/2015,711,387,Gladson Cameli,PP,AC,Norte,SIM
PEC 00007/2015,711,385,Dário Berger,PMDB,SC,Norte,AUSENTE
PEC 00007/2015,711,384,Romário,PSB,RJ,Sudeste,SIM
PEC 00007/2015,711,383,Regina Sousa,PT,PI,Nordeste,SIM
PEC 00007/2015,711,333,Lídice da Mata,PSB,BA,Nordeste,SIM
PEC 00007/2015,711,382,Davi Alcolumbre,DEM,AP,Norte,AUSENTE
PEC 00007/2015,711,381,Fátima Bezerra,PT,RN,Norte,SIM
PEC 00007/2015,711,380,Roberto Rocha,PSB,MA,Norte,SIM
PEC 00007/2015,711,379,Ronaldo Caiado,DEM,GO,CentroOeste,SIM
PEC 00007/2015,711,378,Otto Alencar,PSD,BA,Nordeste,SIM
PEC 00007/2015,711,377,José Medeiros,PPS,MT,CentroOeste,SIM
PEC 00007/2015,711,376,Hélio José,PSD,DF,CentroOeste,SIM
PEC 00007/2015,711,375,Wellington Fagundes,PR,MT,CentroOeste,AUSENTE
PEC 00007/2015,711,374,Donizeti Nogueira,PT,TO,Norte,SIM
PEC 00007/2015,711,243,Wilder Morais,DEM,GO,CentroOeste,SIM
PEC 00007/2015,711,373,Telmário Mota,PDT,RR,Norte,AUSENTE
PEC 00007/2015,711,372,Lasier Martins,PDT,RS,Sul,SIM
PEC 00007/2015,711,371,Elmano Férrer,PTB,PI,Nordeste,SIM
PEC 00007/2015,711,370,Antonio Anastasia,PSDB,MG,Sudeste,SIM
PEC 00007/2015,711,369,Simone Tebet,PMDB,MS,CentroOeste,SIM
PEC 00007/2015,711,368,Omar Aziz,PSD,AM,Norte,SIM
PEC 00007/2015,711,367,Reguffe,PDT,DF,CentroOeste,SIM
PEC 00007/2015,711,337,Douglas Cintra,PTB,PE,Nordeste,SIM
PEC 00007/2015,711,366,Fernando Bezerra Coelho,PSB,PE,Nordeste,SIM
PEC 00007/2015,711,331,Ana Amélia,PP,RS,Sul,SIM
PEC 00007/2015,711,179,Acir Gurgacz,PDT,RO,Norte,SIM
PEC 00007/2015,711,330,Cássio Cunha Lima,PSDB,PB,Nordeste,SIM
PEC 00007/2015,711,236,Jorge Viana,PT,AC,Norte,AUSENTE
PEC 00007/2015,711,365,Sandra Braga,PMDB,AM,Norte,SIM
PEC 00007/2015,711,235,Randolfe Rodrigues,PSOL,AP,Norte,SIM
PEC 00007/2015,711,233,Humberto Costa,PT,PE,Nordeste,SIM
PEC 00007/2015,711,329,Gleisi Hoffmann,PT,PR,Sul,AUSENTE
PEC 00007/2015,711,232,Ivo Cassol,PP,RO,Norte,SIM
PEC 00007/2015,711,231,Luiz Henrique,PMDB,SC,Norte,AUSENTE
PEC 00007/2015,711,230,Marta Suplicy,PT,SP,Sudeste,SIM
PEC 00007/2015,711,224,Zeze Perrella,PDT,MG,Sudeste,AUSENTE
PEC 00007/2015,711,220,Eduardo Amorim,PSC,SE,Nordeste,SIM
PEC 00007/2015,711,219,Angela Portela,PT,RR,Norte,SIM
PEC 00007/2015,711,326,Sérgio Petecão,PSD,AC,Norte,AUSENTE
PEC 00007/2015,711,157,Fernando Collor,PTB,AL,Nordeste,ABSTENCAO
PEC 00007/2015,711,155,Flexa Ribeiro,PSDB,PA,Norte,SIM
PEC 00007/2015,711,149,Garibaldi Alves Filho,PMDB,RN,Norte,SIM
PEC 00007/2015,711,147,Cristovam Buarque,PDT,DF,CentroOeste,SIM
PEC 00007/2015,711,208,Benedito de Lira,PP,AL,Nordeste,SIM
PEC 00007/2015,711,206,Vicentinho Alves,PR,TO,Norte,SIM
PEC 00007/2015,711,135,Delcídio do Amaral,PT,MS,CentroOeste,SIM
PEC 00007/2015,711,133,Marcelo Crivella,PRB,RJ,Sudeste,AUSENTE
PEC 00007/2015,711,130,Valdir Raupp,PMDB,RO,Norte,SIM
PEC 00007/2015,711,259,José Maranhão,PMDB,PB,Nordeste,ABSTENCAO
PEC 00007/2015,711,127,Tasso Jereissati,PSDB,CE,Nordeste,SIM
PEC 00007/2015,711,324,João Capiberibe,PSB,AP,Norte,SIM
PEC 00007/2015,711,363,José Serra,PSDB,SP,Sudeste,SIM
PEC 00007/2015,711,203,Aloysio Nunes Ferreira,PSDB,SP,Sudeste,AUSENTE
PEC 00007/2015,711,201,Paulo Bauer,PSDB,SC,Norte,ABSTENCAO
PEC 00007/2015,711,200,Lindbergh Farias,PT,RJ,Sudeste,SIM
PEC 00007/2015,711,362,Rose de Freitas,PMDB,ES,Sudeste,SIM
PEC 00007/2015,711,361,Raimundo Lira,PMDB,PB,Nordeste,SIM
PEC 00007/2015,711,198,Waldemir Moka,PMDB,MS,CentroOeste,SIM
PEC 00007/2015,711,117,Magno Malta,PR,ES,Sudeste,SIM
PEC 00007/2015,711,116,Antonio Carlos Valadares,PSB,SE,Nordeste,AUSENTE
PEC 00007/2015,711,113,Maria do Carmo Alves,DEM,SE,Nordeste,AUSENTE
PEC 00007/2015,711,112,Alvaro Dias,PSDB,PR,Sul,AUSENTE
PEC 00007/2015,711,283,João Alberto Souza,PMDB,MA,Norte,AUSENTE
PEC 00007/2015,711,321,Ricardo Ferraço,PMDB,ES,Sudeste,SIM
PEC 00007/2015,711,196,Walter Pinheiro,PT,BA,Nordeste,SIM
PEC 00007/2015,711,320,Roberto Requião,PMDB,PR,Sul,AUSENTE
PEC 00007/2015,711,193,Ciro Nogueira,PP,PI,Nordeste,SIM
PEC 00007/2015,711,108,Lúcia Vânia,PSDB,GO,CentroOeste,SIM
PEC 00007/2015,711,319,José Pimentel,PT,CE,Nordeste,SIM
PEC 00007/2015,711,189,Vanessa Grazziotin,PCdoB,AM,Norte,SIM
PEC 00007/2015,711,318,Aécio Neves,PSDB,MG,Sudeste,SIM
PEC 00007/2015,711,359,Paulo Rocha,PT,PA,Norte,SIM
PEC 00007/2015,711,317,Eunício Oliveira,PMDB,CE,Nordeste,SIM
PEC 00007/2015,711,100,Romero Jucá,PMDB,RR,Norte,AUSENTE
PEC 00007/2015,711,184,Blairo Maggi,PR,MT,CentroOeste,SIM
PEC 00007/2015,711,99,Paulo Paim,PT,RS,Sul,SIM
PEC 00007/2015,711,183,Jader Barbalho,PMDB,PA,Norte,SIM
PEC 00007/2015,711,94,Renan Calheiros,PMDB,AL,Nordeste,AUSENTE
PEC 00007/2015,711,341,Edison Lobão,PMDB,MA,Norte,SIM
PEC 00007/2015,711,91,José Agripino,DEM,RN,Norte,SIM
PL 1876/1999,2290,3684,Nilson Leitão,PSDB,MT,CentroOeste,NAO
PL 1876/1999,2290,4766,Magda Mofatto,PTB,GO,CentroOeste,NAO
PL 1876/1999,2290,4406,Dr. Ubiali,PSB,SP,Sudeste,SIM
PL 1876/1999,2290,4405,Alberto Mourão,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,4404,Walter Feldman,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,4403,Eleuses Paiva,PSD,SP,Sudeste,NAO
PL 1876/1999,2290,3841,Vanderlei Macris,PSDB,SP,Sudeste,SIM
PL 1876/1999,2290,4402,Vanderlei Siraque,PT,SP,Sudeste,SIM
PL 1876/1999,2290,3654,Carmen Zanotto,PPS,SC,Norte,SIM
PL 1876/1999,2290,3716,Valdir Colatto,PMDB,SC,Norte,NAO
PL 1876/1999,2290,4401,Eliseu Padilha,PMDB,RS,Sul,NAO
PL 1876/1999,2290,3802,Ronaldo Nogueira,PTB,RS,Sul,NAO
PL 1876/1999,2290,4400,Luiz Noé,PSB,RS,Sul,SIM
PL 1876/1999,2290,4757,Paulo Ferreira,PT,RS,Sul,SIM
PL 1876/1999,2290,4161,Fernando Marroni,PT,RS,Sul,SIM
PL 1876/1999,2290,4399,Francisco Araújo,PSD,RR,Norte,NAO
PL 1876/1999,2290,4024,Marcos Rogério,PDT,RO,Norte,NAO
PL 1876/1999,2290,4338,Rosane Ferreira,PV,PR,Sul,SIM
PL 1876/1999,2290,3553,Leopoldo Meyer,PSB,PR,Sul,SIM
PL 1876/1999,2290,4053,Sandro Alex,PPS,PR,Sul,SIM
PL 1876/1999,2290,3604,Rubens Bueno,PPS,PR,Sul,SIM
